bayes,locus
0.3146067415730337,Rv0024
0.2261904761904762,Rv0045c
0.2236842105263158,Rv0090
0.2,ephF
0.3076923076923077,Rv0176
0.33766233766233766,purT
0.3,pks6
0.2608695652173913,Rv0420c-Rv0421c
0.2465753424657534,senX3-regX3
0.3235294117647059,Rv0712-Rv0713
0.3076923076923077,Rv0759c-Rv0760c
0.20270270270270271,mshD-phoT
0.25925925925925924,pknD
0.29508196721311475,Rv0961
0.28125,Rv1179c-pks3
0.3125,ncrMT1234-esxK
0.24390243902439024,Rv1506c-Rv1507c
0.3333333333333333,Rv1509
0.3235294117647059,plsB1
0.13333333333333333,frdD-Rv1556
0.208955223880597,pyrG
0.24096385542168675,Rv1774
0.2535211267605634,Rv1907c
0.24285714285714285,lprM
0.275,Rv1990A
0.2835820895522388,ASpks-Rv2049c
0.2857142857142857,Rv2081c
0.28378378378378377,Rv2100-helZ
0.2328767123287671,Rv2264c
0.28378378378378377,Rv2323c-Rv2324
0.3333333333333333,Rv2324-Rv2325c
0.26582278481012656,Rv2437
0.313953488372093,aglA
0.29850746268656714,vapB17
0.25,Rv2823c
0.22727272727272727,lppW-trmD
0.26865671641791045,ppsA
0.3230769230769231,Rv3324A
0.2804878048780488,Rv3428c-PPE59
0.23076923076923078,fadE27
0.2692307692307692,clpC1-mpr17
0.19444444444444445,Rv3630
0.2463768115942029,B11
0.2,ponA2-Rv3683
0.3411764705882353,Rv3766
0.27058823529411763,Rv3802c-fbpD
0.2153846153846154,Rv3830c
0.234375,Rv3847
0.2571428571428571,dnaA-dnaN
0.29069767441860467,Rv0004
0.2857142857142857,ileT-alaT
0.2753623188405797,alaT-Rv0008c
0.2459016393442623,Rv0012
0.26153846153846155,pbpA
0.2857142857142857,whiB5-Rv0023
0.26666666666666666,Rv0029
0.25,bioF2
0.18309859154929578,fadD34
0.25274725274725274,fadD34-Rv0036c
0.30666666666666664,Rv0051
0.2441860465116279,dnaB-Rv0059
0.23684210526315788,Rv0059
0.2857142857142857,Rv0067c-Rv0068
0.2911392405063291,Rv0075
0.2638888888888889,Rv0078A
0.29411764705882354,Rv0082
0.2857142857142857,Rv0083
0.20930232558139536,Rv0088-Rv0089
0.25,nrp
0.20512820512820512,Rv0102
0.22388059701492538,hddA-ldtA
0.2840909090909091,fusA2
0.2222222222222222,htdZ
0.2537313432835821,Rv0149
0.25675675675675674,mce1B
0.26153846153846155,mce1D
0.24675324675324675,mce1F
0.3333333333333333,Rv0194
0.19718309859154928,Rv0205
0.18461538461538463,Rv0210
0.2727272727272727,Rv0210-pckA
0.3013698630136986,Rv0221
0.22666666666666666,fabG4
0.2972972972972973,Rv0257
0.2222222222222222,fadD2
0.2972972972972973,vapB25
0.3194444444444444,Rv0281
0.24,eccB3
0.24096385542168675,eccC3
0.35714285714285715,eccD3
0.17567567567567569,Rv0296c
0.23636363636363636,Rv0330c-Rv0331
0.20270270270270271,Rv0345
0.21621621621621623,Rv0385
0.234375,Rv0396
0.2638888888888889,Rv0398c
0.26506024096385544,lpqK
0.2826086956521739,mmpS1
0.3235294117647059,fadD30
0.21428571428571427,thiE
0.323943661971831,lpqM
0.2619047619047619,Rv0439c-groEL2
0.25675675675675674,sigK-Rv0446c
0.25806451612903225,mmpS4-Rv0452
0.3142857142857143,echA2
