bayes,locus
0.273972602739726,Rv0026
0.2857142857142857,Rv0029
0.2987012987012987,Rv0064-vapB1
0.2987012987012987,Rv0067c-Rv0068
0.32954545454545453,hddA
0.23170731707317074,Rv0147
0.25396825396825395,Rv0149
0.30303030303030304,Rv0161
0.3442622950819672,mmpL11-Rv0203
0.22727272727272727,fadE3
0.15,Rv0249c-Rv0250c
0.2361111111111111,pks6
0.2830188679245283,glnH
0.352112676056338,senX3-regX3
0.2926829268292683,Rv0499
0.24050632911392406,gabP
0.3132530120481928,nrdZ
0.3064516129032258,Rv0584
0.352112676056338,mce2D
0.2465753424657534,galTb
0.2463768115942029,Rv0634A
0.26744186046511625,Rv0689c-Rv0690c
0.19718309859154928,Rv0698
0.2602739726027397,atsA
0.34523809523809523,Rv0750-mmsB
0.3125,mshD-phoT
0.28205128205128205,Rv0830
0.3230769230769231,far-Rv0856
0.2753623188405797,Rv0890c
0.25925925925925924,Rv0922-Rv0923c
0.25,Rv0927c
0.2808988764044944,pstS2
0.373134328358209,Rv0943c
0.3,Rv1012
0.3125,Rv1139c-Rv1140
0.30120481927710846,Rv1179c-pks3
0.34375,ncrMT1234-esxK
0.2916666666666667,Rv1322
0.37037037037037035,Rv1435c
0.25396825396825395,Rv1488
0.2,Rv1498c
0.30985915492957744,Rv1503c
0.2459016393442623,Rv1506c-Rv1507c
0.2619047619047619,fadD11
0.3050847457627119,cya
0.23376623376623376,pks8
0.2,Rv1672c
0.2839506172839506,Rv1729c
0.2676056338028169,Rv1841c
0.3466666666666667,Rv1868
0.2916666666666667,Rv1895
0.2714285714285714,mce3C
0.31343283582089554,Rv1977
0.2716049382716049,Rv1996
0.2857142857142857,Rv2059
0.20833333333333334,Rv2081c
0.3013698630136986,Rv2082
0.25925925925925924,vapB37-Rv2105
0.3698630136986301,Rv2106-PE22
0.36,Rv2113
0.3230769230769231,Rv2227
0.12280701754385964,Rv2248-glpD1
0.3013698630136986,cyp121
0.3235294117647059,stp
0.3148148148148148,mbtI-Rv2387
0.29850746268656714,Rv2390c-sirA
0.31343283582089554,Rv2478c
0.3150684931506849,bkdB
0.26153846153846155,scoA
0.34177215189873417,Rv2562
0.38461538461538464,Rv2625c
0.22093023255813954,Rv2630-Rv2631
0.3442622950819672,Rv2660c
0.358695652173913,Rv2706c
0.2602739726027397,Rv2797c
0.3389830508474576,Rv2809
0.23529411764705882,Rv2823c
0.19444444444444445,ugpA
0.3108108108108108,ppsA
0.21212121212121213,Rv3175
0.3116883116883117,Rv3337
0.3466666666666667,PPE55-Rv3348
0.2898550724637681,dnaE2
0.2535211267605634,lytB1
0.3150684931506849,Rv3395c-Rv3395A
0.25333333333333335,alr-Rv3424c
0.2708333333333333,Rv3468c
0.29310344827586204,cyp125
0.29411764705882354,mutY
0.2972972972972973,dppD
0.3116883116883117,serV-Rv3723
0.3114754098360656,cut5b
0.25806451612903225,ctpJ-nmtR
0.23943661971830985,Rv3769
0.3132530120481928,Rv3787c
0.23943661971830985,Rv3836
0.24285714285714285,MTS2975-Rv3844
0.3442622950819672,espE
0.3387096774193548,espK
0.24,Rv3900c
0.2777777777777778,gid
0.3380281690140845,dnaA-dnaN
0.3088235294117647,recF
0.24691358024691357,Rv0007
0.30985915492957744,alaT-Rv0008c
0.3595505617977528,pstP-fhaB
0.2692307692307692,Rv0031-bioF2
0.39285714285714285,bioF2
0.24705882352941178,Rv0039c
0.23529411764705882,Rv0042c
0.24324324324324326,Rv0047c
0.2465753424657534,Rv0061c
0.28735632183908044,Rv0067c
0.2714285714285714,Rv0073
0.27848101265822783,Rv0075
0.2318840579710145,Rv0079
0.30434782608695654,Rv0080
0.18055555555555555,Rv0093c
0.29850746268656714,nrp
0.3611111111111111,Rv0106-ctpI
0.3125,ctpI
0.34285714285714286,Rv0108c-PE_PGRS1
0.27848101265822783,oxyS
0.2857142857142857,cyp138
0.3246753246753247,fadD5
0.30434782608695654,yrbE1A
0.4,yrbE1B
0.27631578947368424,mce1A
0.27631578947368424,Rv0178
0.30303030303030304,Rv0181c
0.3333333333333333,Rv0187
0.24193548387096775,ilvD
0.2807017543859649,Rv0194
0.2542372881355932,Rv0197
0.2972972972972973,zmp1
0.3375,Rv0201c
0.3709677419354839,mmpL11
0.30434782608695654,pckA
0.35714285714285715,nadR
0.23880597014925373,Rv0213c
0.23684210526315788,fadE3-Rv0216
0.2,lipW
0.2982456140350877,Rv0223c
0.30985915492957744,Rv0226c
0.22388059701492538,fadE5
0.27848101265822783,fadE5-Rv0245
0.265625,Rv0259c
0.3953488372093023,Rv0260c
0.21518987341772153,Rv0264c
0.3287671232876712,narU
0.2125,Rv0276
0.2676056338028169,eccB3
0.2037037037037037,tam
0.3368421052631579,pcp
0.35064935064935066,Rv0323c
0.3013698630136986,Rv0333
0.3103448275862069,Rv0364
0.30434782608695654,Rv0376c
0.23076923076923078,Rv0383c
0.3188405797101449,clpB-Rv0385
0.26865671641791045,lpqK
0.3157894736842105,ctpH
0.3516483516483517,Rv0461
0.3484848484848485,Rv0470A
0.3142857142857143,Rv0473
0.2962962962962963,Rv0479c
0.3088235294117647,gpm1-senX3
0.34782608695652173,Rv0504c
0.32142857142857145,hemA
0.22077922077922077,Rv0525
0.2692307692307692,fabH
0.3157894736842105,Rv0538
0.26804123711340205,pitA
0.24096385542168675,Rv0552
0.2222222222222222,bpoC-menD
0.2631578947368421,menH
0.32051282051282054,Rv0572c
0.2894736842105263,Rv0576
0.29577464788732394,Rv0579
0.36585365853658536,lpqN
0.21212121212121213,Rv0585c
0.27586206896551724,Rv0597c-vapC27
0.32432432432432434,B55
0.3,Rv0610c
0.36486486486486486,recD
0.3026315789473684,recB
0.2878787878787879,recC
0.3389830508474576,hadA
0.34328358208955223,Rv0647c
0.2638888888888889,Rv0648
0.2826086956521739,Rv0650
0.3333333333333333,Rv0650-rplJ
0.325,vapC6-vapB6
0.2903225806451613,vapB8
0.36619718309859156,rpoB
0.28205128205128205,mmpL5
0.3472222222222222,Rv0678-Rv0679c
0.2608695652173913,Rv0680c-Rv0681
0.2987012987012987,Rv0686
0.2,lldD1-Rv0695
0.36619718309859156,rplD
0.2777777777777778,Rv0712-Rv0713
0.2777777777777778,sppA
0.23943661971830985,xylB
0.3235294117647059,Rv0731c
0.2459016393442623,secY
0.22784810126582278,rslA
0.3125,Rv0739
0.26666666666666666,phoP
0.25301204819277107,phoR
0.359375,Rv0760c
0.32432432432432434,aldA
0.2682926829268293,Rv0774c
0.3088235294117647,Rv0779c
0.23076923076923078,Rv0790c
0.23684210526315788,Rv0813c
0.275,Rv0818
0.3717948717948718,Rv0831c
0.27450980392156865,lpqQ
0.19230769230769232,pip
0.2558139534883721,Rv0845
0.38271604938271603,lpqS-cysK2
0.2727272727272727,prrB
0.2823529411764706,accD3
0.2112676056338028,echA6
0.27419354838709675,Rv0907
0.25396825396825395,PE7-betP
0.4411764705882353,betP
0.3146067415730337,Rv0923c
0.31645569620253167,Rv0925c
0.28125,Rv0926c
0.2972972972972973,pstS2-pstB
0.35064935064935066,pstA2
0.3835616438356164,mku
0.3108108108108108,pgi
0.35526315789473684,uvrD1
0.2727272727272727,purH
0.27941176470588236,Rv0966c-csoR
0.2459016393442623,ctpV
0.36764705882352944,echA7
0.3246753246753247,Rv0976c
0.3375,Rv0986
0.2857142857142857,Rv0987
0.2972972972972973,Rv0998
0.36231884057971014,rpfB
0.3108108108108108,mfd
0.28,lpqU
0.28378378378378377,eno
0.3411764705882353,kdpB
0.352112676056338,PE8-Rv1041c
0.3287671232876712,Rv1056-Rv1057
0.26865671641791045,Rv1069c
0.2753623188405797,Rv1072-Rv1073
0.20967741935483872,Rv1087A-PE9
0.22580645161290322,PE10-celA2a
0.25,glpX
0.25925925925925924,Rv1101c-mazF3
0.34615384615384615,Rv1112-vapB32
0.2597402597402597,Rv1115-Rv1116
0.26153846153846155,Rv1118c
0.31666666666666665,Rv1132
0.28205128205128205,metE-Rv1134
0.21176470588235294,mcr
0.3333333333333333,mcr10
0.2602739726027397,mutT2-narG
0.39473684210526316,typA
0.3188405797101449,lpqW
0.25806451612903225,Rv1176c
0.3230769230769231,Rv1179c
0.23943661971830985,Rv1184c-fadD21
0.18181818181818182,fadD21
0.2676056338028169,Rv1186c-rocA
0.3382352941176471,Rv1190
0.24675324675324675,esxK-esxL
0.3333333333333333,Rv1218c
0.3375,sigE
0.1780821917808219,lpqX
0.25333333333333335,Rv1251c
0.34177215189873417,Rv1258c
0.19672131147540983,Rv1265
0.34782608695652173,embR-Rv1268c
0.34328358208955223,Rv1268c
0.27941176470588236,Rv1278
0.20689655172413793,oppB
0.328125,oppB-canA
0.2571428571428571,Rv1289-Rv1290c
0.3287671232876712,Rv1290c
0.23376623376623376,Rv1290A-Rv1291c
0.2714285714285714,thrA
0.26666666666666666,thrC
0.3050847457627119,mcr3
0.19696969696969696,rrs
0.323943661971831,Rv1319c
0.2727272727272727,glgE
0.2692307692307692,glgP
0.2571428571428571,leuW-irtA
0.32894736842105265,moeY
0.3020833333333333,Rv1356c-Rv1357c
0.2835820895522388,Rv1366A
0.19402985074626866,MTS1082
0.2727272727272727,MTS1082-Rv1375
0.3013698630136986,Rv1376
0.2602739726027397,Rv1378c
0.2597402597402597,metK
0.2361111111111111,Rv1393c
0.17333333333333334,vapB10
0.2647058823529412,rpe
0.2982456140350877,Rv1424c
0.2804878048780488,Rv1425
0.2916666666666667,Rv1428c
0.3142857142857143,Rv1431
0.22413793103448276,bisC
0.2972972972972973,zwf2
0.30120481927710846,PE_PGRS28-Rv1453
0.2318840579710145,Rv1453
0.3103448275862069,Rv1459c
0.2638888888888889,Rv1463
0.23595505617977527,echA12
0.2972972972972973,Rv1478
0.31645569620253167,Rv1481
0.2753623188405797,inhA
0.3048780487804878,Rv1500
0.2916666666666667,Rv1501
0.34285714285714286,Rv1502
0.27710843373493976,Rv1502-Rv1503c
0.23728813559322035,Rv1505c
0.2318840579710145,Rv1508c
0.22857142857142856,Rv1510-gmdA
0.2898550724637681,gmdA
0.2077922077922078,Rv1515c
0.22857142857142856,fadD25
0.39344262295081966,mmpL12
0.2727272727272727,Rv1524
0.27419354838709675,adh
0.23076923076923078,Rv1535
0.25333333333333335,ansA
0.4,mmpL6
0.29577464788732394,Rv1565c
0.32432432432432434,bioF1
0.17073170731707318,Rv1591
0.36,Rv1592c-Rv1593c
0.2702702702702703,nadB
0.2878787878787879,hisH
0.29850746268656714,impA
0.3253012048192771,lgt
0.30864197530864196,lgt-Rv1615
0.31666666666666665,cydC
0.2972972972972973,Rv1624c
0.29508196721311475,Rv1634
0.2465753424657534,Rv1639c
0.2972972972972973,lysX
0.1794871794871795,tsnR
0.352112676056338,Rv1645c-PE17
0.3561643835616438,argH
0.2702702702702703,pks10
0.24615384615384617,pks7
0.2727272727272727,pks9
0.2714285714285714,Rv1667c
0.4117647058823529,dsbF-Rv1678
0.20481927710843373,Rv1693
0.29577464788732394,cycA
0.3132530120481928,Rv1714
0.22093023255813954,Rv1725c-Rv1726
0.3220338983050847,gabD2
0.31746031746031744,Rv1739c
0.359375,pknE
0.24561403508771928,Rv1747
0.391304347826087,fadD1
0.3220338983050847,Rv1751
0.2602739726027397,Rv1776c
0.2535211267605634,malQ
0.325,eccC5
0.22058823529411764,PPE27-PE19
0.3333333333333333,eccE5
0.3787878787878788,PPE28-PPE29
0.27906976744186046,Rv1815
0.27586206896551724,ilvG
0.30357142857142855,Rv1823
0.273972602739726,gcvH-garA
0.31343283582089554,Rv1828
0.22972972972972974,guaB1
0.21518987341772153,ureA
0.18571428571428572,ureF
0.2916666666666667,Rv1866
0.32894736842105265,Rv1867-Rv1868
0.3709677419354839,lldD2
0.24050632911392406,Rv1873
0.2916666666666667,rpfC
0.29508196721311475,Rv1885c
0.37333333333333335,fbpB
0.2602739726027397,fbpB-Rv1887
0.2833333333333333,Rv1891
0.34146341463414637,cinA
0.417910447761194,katG
0.35365853658536583,fadB5
0.25609756097560976,lppF
0.21875,Rv1931c
0.27692307692307694,fadE18
0.3387096774193548,ribA1
0.36585365853658536,Rv1944c
0.3026315789473684,Rv1949c
0.3108108108108108,Rv1958c
0.2564102564102564,parE1
0.3283582089552239,mce3D
0.2463768115942029,mce3F
0.3142857142857143,Rv1985c
0.3235294117647059,erm(37)-Rv1989c
0.3484848484848485,mazF6
0.2894736842105263,cmtR-Rv1995
0.22666666666666666,Rv1995
0.26865671641791045,Rv1999c
0.2608695652173913,Rv2004c
0.28205128205128205,otsB1
0.23076923076923078,Rv2012-Rv2013
0.16666666666666666,Rv2014-Rv2015c
0.4126984126984127,Rv2020c
0.36363636363636365,Rv2035
0.2872340425531915,Rv2037c
0.296875,pks12
0.3333333333333333,cobI
0.2903225806451613,Rv2067c
0.3466666666666667,Rv2079
0.24390243902439024,lppJ-Rv2081c
0.2028985507246377,pknJ
0.2625,helY
0.26153846153846155,PPE36-prcA
0.275,mpa
0.3194444444444444,lppK
0.3472222222222222,Rv2118c
0.36904761904761907,Rv2134c-Rv2135c
0.30666666666666664,leuU-parE2
0.30158730158730157,murD
0.25333333333333335,Rv2160c
0.2898550724637681,Rv2161c
0.2564102564102564,Rv2169c-Rv2170
0.2982456140350877,mptA
0.2361111111111111,fadD15
0.42857142857142855,Rv2190c
0.32954545454545453,Rv2190c-Rv2191
0.3333333333333333,Rv2199c
0.273972602739726,ctaC
0.3225806451612903,asnB
0.31746031746031744,lipB
0.29850746268656714,caeA
0.2647058823529412,cobC
