bayes,locus
0.3333333333333333,Rv0024
0.2698412698412698,Rv0045c
0.2988505747126437,Rv0063
0.31645569620253167,Rv0090
0.23214285714285715,ephF
0.26666666666666666,Rv0176
0.21518987341772153,PE_PGRS3-PE_PGRS4
0.28169014084507044,pks6
0.25,Rv0420c-Rv0421c
0.38571428571428573,Rv0466-icl1
0.28735632183908044,senX3-regX3
0.23333333333333334,Rv0712-Rv0713
0.2602739726027397,Rv0759c-Rv0760c
0.2597402597402597,Rv0794c-Rv0795
0.325,Rv0823c
0.4084507042253521,Rv0888
0.3382352941176471,Rv0927c
0.3142857142857143,Rv1042c-Rv1043c
0.2911392405063291,Rv1045
0.2786885245901639,Rv1179c-pks3
0.2926829268292683,Rv1225c
0.30434782608695654,Rv1258c
0.2328767123287671,mcr11
0.36486486486486486,Rv1269c
0.30985915492957744,opcA
0.3114754098360656,Rv1506c-Rv1507c
0.2222222222222222,plsB1
0.23376623376623376,Rv1730c
0.2948717948717949,Rv1775
0.2465753424657534,Rv1907c
0.2222222222222222,Rv1990A-mazF6
0.3125,ctpF
0.22388059701492538,dosT
0.21739130434782608,Rv2148c
0.37333333333333335,Rv2264c
0.24358974358974358,mmpL9
0.2345679012345679,plcA-PPE38
0.2857142857142857,Rv2405-Rv2406c
0.29577464788732394,Rv2437
0.3548387096774194,vapB17
0.2647058823529412,vapB18
0.2727272727272727,Rv2709
0.3333333333333333,clgR
0.2857142857142857,Rv2823c
0.3170731707317073,cobB
0.3246753246753247,Rv2862c-vapB23
0.28169014084507044,lppW-trmD
0.3013698630136986,Rv2923c
0.29411764705882354,Rv3428c-PPE59
0.38095238095238093,gadB
0.39705882352941174,Rv3483c
0.2916666666666667,ddn-Rv3548c
0.3972602739726027,ponA2-Rv3683
0.234375,Rv3727
0.3620689655172414,Rv3766
0.30666666666666664,lipE-Rv3776
0.2676056338028169,Rv3802c-fbpD
0.21212121212121213,Rv3829c
0.37333333333333335,Rv3830c
0.1891891891891892,Rv3847
0.23076923076923078,espK
0.3048780487804878,eccC2
0.2804878048780488,dnaA-dnaN
0.3333333333333333,alaT-Rv0008c
0.3076923076923077,Rv0012
0.2857142857142857,pknB
0.2916666666666667,pknA
0.22784810126582278,fhaA-leuT
0.35135135135135137,whiB5-Rv0023
0.2878787878787879,Rv0027
0.23943661971830985,bioF2
0.32142857142857145,fadD34
0.265625,fadD34-Rv0036c
0.234375,leuS
0.36231884057971014,dnaB-Rv0059
0.3793103448275862,Rv0061c
0.27692307692307694,Rv0067c-Rv0068
0.2463768115942029,glyA2-Rv0071
0.3076923076923077,Rv0078A
0.22535211267605634,hycE-Rv0088
0.352112676056338,Rv0088-Rv0089
0.35135135135135137,Rv0104
0.3287671232876712,hddA
0.2535211267605634,hddA-ldtA
0.37209302325581395,oxyS
0.34210526315789475,fusA2
0.3,cyp138
0.2833333333333333,fadD5
0.25396825396825395,mce1D
0.23076923076923078,sigG
0.2833333333333333,Rv0185
0.38961038961038963,mymT-Rv0187
0.26229508196721313,Rv0194
0.2857142857142857,Rv0210-pckA
0.21794871794871795,Rv0221
0.2777777777777778,Rv0223c
0.3472222222222222,Rv0226c
0.2028985507246377,aftD
0.25675675675675674,fadE5
0.1724137931034483,Rv0245
0.3,nirB
0.23728813559322035,vapB25
0.2753623188405797,eccD3
0.3125,Rv0302
0.2236842105263158,Rv0311
0.25316455696202533,Rv0314c
0.3333333333333333,Rv0315
0.3380281690140845,dcd-udgA
0.2676056338028169,Rv0330c-Rv0331
0.31645569620253167,Rv0374c
0.3783783783783784,Rv0376c
0.2571428571428571,Rv0380c
0.31343283582089554,Rv0398c
0.27941176470588236,fadD30
0.3181818181818182,Rv0439c-groEL2
0.27586206896551724,rskA
0.3448275862068966,sigK-Rv0446c
0.2727272727272727,mmpS4-Rv0452
0.31343283582089554,Rv0452
0.417910447761194,Rv0457c
0.3235294117647059,pcaA-Rv0470A
0.3188405797101449,mshA
0.27956989247311825,Rv0492c
0.3076923076923077,Rv0518-Rv0519c
0.2698412698412698,ccsA
0.3559322033898305,Rv0530
0.2608695652173913,galE3
0.25,Rv0537c
0.3466666666666667,vapB3-fadD8
0.3037974683544304,Rv0565c
0.2916666666666667,Rv0575c
0.2222222222222222,Rv0585c-mce2R
0.28735632183908044,yrbE2B
0.22727272727272727,mce2B
0.3333333333333333,mce2F
0.25757575757575757,Rv0597c-vapC27
0.25316455696202533,tcrA-Rv0603
0.3230769230769231,Rv0613c
0.33783783783783783,recD
0.3230769230769231,mmaA2
0.2857142857142857,vapC6
0.28735632183908044,atsD
0.29310344827586204,echA4
0.3194444444444444,mmpL5
0.3333333333333333,Rv0679c
0.2714285714285714,rpsL
0.3508771929824561,Rv0691c
0.3333333333333333,Rv0697
0.3333333333333333,Rv0699
0.3064516129032258,Rv0726c
0.24615384615384617,Rv0744c-Rv0745
0.26666666666666666,Rv0745
0.3880597014925373,Rv0749A-Rv0750
0.24675324675324675,cyp51
0.32,Rv0767c
0.27848101265822783,aldA
0.2608695652173913,ggtA
0.3076923076923077,Rv0789c
0.3037974683544304,purF
0.225,sseC2
0.36619718309859156,Rv0825c
0.2222222222222222,lpqR
0.36923076923076925,narL
0.24675324675324675,pdc-Rv0854
0.23809523809523808,far
0.26582278481012656,dapC
0.32941176470588235,rpfA
0.26865671641791045,Rv0874c
0.2777777777777778,Rv0877
0.2702702702702703,Rv0890c
0.16417910447761194,Rv0893c
0.2976190476190476,Rv0893c-Rv0894
0.273972602739726,Rv0907
0.22077922077922077,PE7-betP
0.24193548387096775,Rv0927c-pstS3
0.2261904761904762,Rv0939
0.2153846153846154,Rv0959
0.22666666666666666,Rv0964c-Rv0965c
0.28378378378378377,accD2
0.34523809523809523,PE_PGRS18-mprA
0.3611111111111111,mprB-pepD
0.2714285714285714,Rv0987
0.2786885245901639,Rv0988
0.3950617283950617,grcC2
0.26506024096385544,Rv0991c-Rv0992c
0.2638888888888889,rimJ
0.35714285714285715,eno
0.2911392405063291,kdpE
0.3176470588235294,Rv1046c
0.35443037974683544,Rv1048c
0.2537313432835821,mpr5-Rv1052
0.2987012987012987,Rv1072-Rv1073
0.3333333333333333,lipU
0.3194444444444444,celA2b
0.24193548387096775,MTS0858-glyA1
0.3611111111111111,Rv1105
0.3,Rv1117
0.27419354838709675,Rv1136-Rv1137c
0.35135135135135137,pimE
0.2962962962962963,mutT2
0.2972972972972973,mutT2-narG
0.2891566265060241,narJ
0.28125,lpqW
0.26666666666666666,mmpL10
0.29508196721311475,fadD21
0.37142857142857144,fadD36
0.2878787878787879,Rv1194c
0.29333333333333333,fadD6
0.29577464788732394,Rv1217c
0.3,Rv1227c-lpqX
0.23076923076923078,Rv1230c-Rv1231c
0.25,embR-Rv1268c
0.32941176470588235,Rv1272c
0.29411764705882354,Rv1289
0.22972972972972974,Rv1289-Rv1290c
0.325,dinG
0.2191780821917808,Rv1357c-Rv1358
0.31343283582089554,Rv1364c
0.21739130434782608,lprF
0.3,carA
0.2112676056338028,nlhH
0.2911392405063291,lipI
0.3064516129032258,lprH-Rv1419
0.25,uvrC
0.2926829268292683,Rv1429
0.24285714285714285,Rv1432-Rv1433
0.22580645161290322,Rv1435c
0.225,Rv1439c
0.29069767441860467,bisC
0.30357142857142855,Rv1458c
0.3424657534246575,Rv1461
0.2876712328767123,Rv1463
0.32,fadE15
0.3055555555555556,Rv1478-moxR1
0.4032258064516129,Rv1489
0.25,lipL
0.3287671232876712,Rv1501-Rv1502
0.30666666666666664,Rv1505c
0.24050632911392406,Rv1507A-Rv1508c
0.3614457831325301,Rv1509-Rv1510
0.1917808219178082,Rv1515c
0.3013698630136986,Rv1520
0.21052631578947367,pks5
0.25,Rv1532c
0.30434782608695654,ansA
0.29411764705882354,Rv1566c-Rv1567c
0.28378378378378377,cydC
0.3582089552238806,polA
0.391304347826087,lysX
0.3076923076923077,pks7
0.3888888888888889,pks8
0.43548387096774194,dsbF-Rv1678
0.2972972972972973,moeX
0.3333333333333333,moeX-Rv1682
0.1506849315068493,cycA-PPE22
0.29411764705882354,narX
0.3125,Rv1739c
0.2647058823529412,Rv1769
0.30357142857142855,cyp143
0.25301204819277107,secA2
0.30303030303030304,Rv1823
0.2916666666666667,gcvH
0.2682926829268293,Rv1835c
0.2328767123287671,glcB
0.32954545454545453,guaB1-gnd1
0.2982456140350877,Rv1847
0.2923076923076923,lldD2
0.35714285714285715,Rv1879-cyp140
0.3898305084745763,Rv1888c-Rv1888A
0.27631578947368424,Rv1894c-Rv1895
0.26582278481012656,Rv1904
0.27692307692307694,Rv1920
0.3220338983050847,lppF
0.36538461538461536,lppF-Rv1922
0.32098765432098764,Rv1924c-fadD31
0.3037974683544304,fadD31
0.3111111111111111,Rv1927
0.2857142857142857,fadE17
0.2345679012345679,Rv1936
0.3103448275862069,ephB
0.2558139534883721,mce3A
0.22857142857142856,Rv1972
0.3026315789473684,Rv1978
0.2318840579710145,nrdF1-vapC36
0.2676056338028169,Rv1986
0.265625,Rv1987-erm(37)
0.24324324324324326,Rv1999c
0.32142857142857145,Rv2000
0.31746031746031744,Rv2023A
0.3283582089552239,Rv2039c
0.22388059701492538,Rv2047c
0.25333333333333335,ASpks-Rv2049c
0.37681159420289856,rpmG1
0.2876712328767123,Rv2059
0.32894736842105265,cobN
0.359375,Rv2079
0.2602739726027397,Rv2082
0.3194444444444444,Rv2087-pknJ
0.23076923076923078,pknJ
0.34375,pepE
0.2125,pafB
0.29545454545454547,vapC37
0.28,mpa-lppK
0.2261904761904762,Rv2120c-hisG
0.3235294117647059,Rv2128-Rv2129c
0.21875,pyrD
0.2638888888888889,PE_PGRS38-pbpB
0.32,lppM
0.2923076923076923,Rv2180c
0.28125,TB16.3-Rv2186c
0.2903225806451613,qcrC
0.24242424242424243,ephD-dlaT
0.3559322033898305,Rv2237-Rv2237A
0.3170731707317073,accD6
0.3424657534246575,Rv2248
0.32786885245901637,mazF8
0.3188405797101449,cyp121
0.3225806451612903,Rv2280
0.2948717948717949,lppO
0.28205128205128205,Rv2308
0.2676056338028169,Rv2308-metV
0.2835820895522388,uspA
0.24324324324324326,stp-cysK1
0.23880597014925373,PE_PGRS39-asnT
0.2463768115942029,esxO
0.23684210526315788,esxO-esxP
0.28378378378378377,esxP
0.3880597014925373,plcC
0.3888888888888889,plcA
