bayes,locus
0.234375,Rv0024
0.2878787878787879,Rv0045c
0.16216216216216217,Rv0063
0.22093023255813954,Rv0090
0.2619047619047619,ephF
0.2777777777777778,Rv0176
0.22972972972972974,PE_PGRS3-PE_PGRS4
0.3333333333333333,pks6
0.2625,Rv0420c-Rv0421c
0.24324324324324326,Rv0466-icl1
0.2857142857142857,senX3-regX3
0.2465753424657534,Rv0712-Rv0713
0.22857142857142856,Rv0759c-Rv0760c
0.19117647058823528,Rv0794c-Rv0795
0.27941176470588236,Rv0823c
0.24675324675324675,Rv0888
0.13114754098360656,Rv0927c
0.15384615384615385,Rv1042c-Rv1043c
0.2638888888888889,Rv1045
0.21052631578947367,Rv1179c-pks3
0.14102564102564102,Rv1225c
0.2413793103448276,Rv1258c
0.19718309859154928,mcr11
0.28,Rv1269c
0.22950819672131148,opcA
0.22388059701492538,Rv1506c-Rv1507c
0.22727272727272727,plsB1
0.2878787878787879,Rv1730c
0.2692307692307692,Rv1775
0.2077922077922078,Rv1907c
0.19402985074626866,Rv1990A-mazF6
0.20512820512820512,ctpF
0.21428571428571427,dosT
0.22535211267605634,Rv2148c
0.2,Rv2264c
0.2261904761904762,mmpL9
0.1791044776119403,plcA-PPE38
0.34146341463414637,Rv2405-Rv2406c
0.20512820512820512,Rv2437
0.17391304347826086,vapB17
0.2916666666666667,vapB18
0.2073170731707317,Rv2709
0.2413793103448276,clgR
0.21621621621621623,Rv2823c
0.208955223880597,cobB
0.2698412698412698,Rv2862c-vapB23
0.1780821917808219,lppW-trmD
0.24615384615384617,Rv2923c
0.2028985507246377,Rv3428c-PPE59
0.24193548387096775,gadB
0.2112676056338028,Rv3483c
0.2926829268292683,ddn-Rv3548c
0.2597402597402597,ponA2-Rv3683
0.2602739726027397,Rv3727
0.2222222222222222,Rv3766
0.3048780487804878,lipE-Rv3776
0.23636363636363636,Rv3802c-fbpD
0.208955223880597,Rv3829c
0.2,Rv3830c
0.25,Rv3847
0.25,espK
0.24358974358974358,eccC2
0.20987654320987653,dnaA-dnaN
0.25333333333333335,alaT-Rv0008c
0.21621621621621623,Rv0012
0.2361111111111111,pknB
0.265625,pknA
0.22535211267605634,fhaA-leuT
0.2972972972972973,whiB5-Rv0023
0.3484848484848485,Rv0027
0.25609756097560976,bioF2
0.2714285714285714,fadD34
0.24193548387096775,fadD34-Rv0036c
0.21311475409836064,leuS
0.24324324324324326,dnaB-Rv0059
0.19736842105263158,Rv0061c
0.2,Rv0067c-Rv0068
0.26582278481012656,glyA2-Rv0071
0.27848101265822783,Rv0078A
0.1746031746031746,hycE-Rv0088
0.15492957746478872,Rv0088-Rv0089
0.18518518518518517,Rv0104
0.21794871794871795,hddA
0.27631578947368424,hddA-ldtA
0.3076923076923077,oxyS
0.2375,fusA2
0.2375,cyp138
0.2054794520547945,fadD5
0.1791044776119403,mce1D
0.2077922077922078,sigG
0.19402985074626866,Rv0185
0.15254237288135594,mymT-Rv0187
0.18571428571428572,Rv0194
0.22033898305084745,Rv0210-pckA
0.22950819672131148,Rv0221
0.18292682926829268,Rv0223c
0.34177215189873417,Rv0226c
0.1935483870967742,aftD
0.25806451612903225,fadE5
0.24324324324324326,Rv0245
0.2972972972972973,nirB
0.1527777777777778,vapB25
0.18072289156626506,eccD3
0.19767441860465115,Rv0302
0.14634146341463414,Rv0311
0.2835820895522388,Rv0314c
0.19672131147540983,Rv0315
0.2236842105263158,dcd-udgA
0.18421052631578946,Rv0330c-Rv0331
0.18309859154929578,Rv0374c
0.24324324324324326,Rv0376c
0.2755102040816326,Rv0380c
0.2727272727272727,Rv0398c
0.36486486486486486,fadD30
0.23214285714285715,Rv0439c-groEL2
0.175,rskA
0.2638888888888889,sigK-Rv0446c
0.18055555555555555,mmpS4-Rv0452
0.25806451612903225,Rv0452
0.14925373134328357,Rv0457c
0.2676056338028169,pcaA-Rv0470A
0.20512820512820512,mshA
0.25757575757575757,Rv0492c
0.25,Rv0518-Rv0519c
0.21739130434782608,ccsA
0.23376623376623376,Rv0530
