bayes,locus
0.3287671232876712,Rv0024
0.3484848484848485,Rv0045c
0.29411764705882354,Rv0063
0.34523809523809523,Rv0090
0.28,ephF
0.2987012987012987,Rv0176
0.37681159420289856,PE_PGRS3-PE_PGRS4
0.41333333333333333,pks6
0.27848101265822783,Rv0420c-Rv0421c
0.2564102564102564,senX3-regX3
0.3108108108108108,mce2B
0.22388059701492538,Rv0648
0.25,Rv0759c-Rv0760c
0.22077922077922077,Rv0794c-Rv0795
0.288135593220339,Rv0823c
0.3815789473684211,Rv0888
0.22535211267605634,Rv0927c
0.208955223880597,Rv1042c-Rv1043c
0.2,Rv1045
0.3275862068965517,Rv1179c-pks3
0.26666666666666666,Rv1225c
0.21621621621621623,Rv1258c
0.3898305084745763,mcr11
0.28169014084507044,Rv1269c
0.2054794520547945,Rv1444c
0.19672131147540983,opcA
0.3225806451612903,Rv1506c-Rv1507c
0.3246753246753247,plsB1
0.2191780821917808,Rv1730c
0.25862068965517243,Rv1775
0.2,PPE31-PPE32
0.3382352941176471,Rv1907c
0.2465753424657534,ctpF
0.25,dosT
0.2692307692307692,Rv2081c
0.2716049382716049,Rv2133c
0.2602739726027397,Rv2148c
0.29411764705882354,Rv2264c
0.24675324675324675,Rv2303c
0.18181818181818182,mmpL9
0.29333333333333333,plcA-PPE38
0.2,Rv2405-Rv2406c
0.1506849315068493,Rv2437
0.3333333333333333,vapB17
0.2638888888888889,vapB18
0.23076923076923078,Rv2624c
0.3387096774193548,Rv2709
0.2289156626506024,Rv2823c
0.2835820895522388,cobB
0.2647058823529412,Rv2862c-vapB23
0.19402985074626866,lppW-trmD
0.2727272727272727,Rv2923c
0.26865671641791045,ppsA
0.25,Rv3428c-PPE59
0.31343283582089554,Rv3483c
0.17567567567567569,ddn-Rv3548c
0.30158730158730157,ponA2-Rv3683
0.3333333333333333,Rv3766
0.27631578947368424,Rv3773c
0.33783783783783783,lipE-Rv3776
0.2,Rv3802c-fbpD
