bayes,locus
0.2777777777777778,Rv0024
0.1791044776119403,Rv0045c
0.358974358974359,Rv0063
0.25,Rv0090
0.2465753424657534,ephF
0.24324324324324326,Rv0176
0.2602739726027397,PE_PGRS3-PE_PGRS4
0.22857142857142856,pks6
0.18571428571428572,Rv0420c-Rv0421c
0.22580645161290322,senX3-regX3
0.4117647058823529,mce2B
0.2876712328767123,Rv0648
0.34210526315789475,Rv0759c-Rv0760c
0.25,Rv0794c-Rv0795
0.21794871794871795,Rv0823c
0.2222222222222222,Rv0888
0.23170731707317074,Rv0927c
0.27586206896551724,Rv1042c-Rv1043c
0.2375,Rv1045
0.3218390804597701,Rv1179c-pks3
0.19047619047619047,Rv1225c
0.25301204819277107,Rv1258c
0.19718309859154928,mcr11
0.2857142857142857,Rv1269c
0.3382352941176471,Rv1444c
0.3026315789473684,opcA
0.24074074074074073,Rv1506c-Rv1507c
0.16666666666666666,plsB1
0.28378378378378377,Rv1730c
0.2839506172839506,Rv1775
0.23943661971830985,PPE31-PPE32
0.2702702702702703,Rv1907c
0.21794871794871795,ctpF
0.1566265060240964,dosT
0.2413793103448276,Rv2081c
0.3055555555555556,Rv2133c
0.3132530120481928,Rv2148c
0.3559322033898305,Rv2264c
0.2564102564102564,Rv2303c
0.3037974683544304,mmpL9
0.22058823529411764,plcA-PPE38
0.2777777777777778,Rv2405-Rv2406c
0.19444444444444445,Rv2437
0.288135593220339,vapB17
0.13114754098360656,vapB18
0.2602739726027397,Rv2624c
0.29411764705882354,Rv2709
0.31645569620253167,Rv2823c
0.21875,cobB
0.24,Rv2862c-vapB23
0.32857142857142857,lppW-trmD
0.2647058823529412,Rv2923c
0.2916666666666667,ppsA
0.3188405797101449,Rv3428c-PPE59
0.2916666666666667,Rv3483c
0.30952380952380953,ddn-Rv3548c
0.18181818181818182,ponA2-Rv3683
0.31746031746031744,Rv3766
0.23728813559322035,Rv3773c
0.1728395061728395,lipE-Rv3776
0.2222222222222222,Rv3802c-fbpD
0.3380281690140845,Rv3829c
0.30158730158730157,Rv3830c
0.2236842105263158,Rv3847
0.28205128205128205,eccC2
0.35135135135135137,dnaA
0.21875,dnaA-dnaN
0.24324324324324326,alaT-Rv0008c
0.2625,Rv0012
0.140625,pknB
0.2823529411764706,pknA
0.32051282051282054,fhaA-leuT
0.2714285714285714,whiB5-Rv0023
0.21052631578947367,bioF2
0.24675324675324675,fadD34
0.25,fadD34-Rv0036c
0.25,leuS
0.22666666666666666,dnaB
0.2328767123287671,dnaB-Rv0059
0.32051282051282054,Rv0061c
0.24242424242424243,Rv0064
0.24324324324324326,Rv0067c-Rv0068
0.1917808219178082,glyA2-Rv0071
0.3698630136986301,Rv0078A
0.3157894736842105,hycE-Rv0088
0.325,Rv0088-Rv0089
0.16176470588235295,ctpB
0.2465753424657534,Rv0104
0.22972972972972974,hddA
0.24358974358974358,hddA-ldtA
0.26865671641791045,oxyS
0.2903225806451613,fusA2
0.2608695652173913,fadE1
0.2857142857142857,fadE1-fgd2
0.34210526315789475,cyp138
0.2125,mce1D
0.21052631578947367,sigG
0.26666666666666666,Rv0185
