bayes,locus
0.24691358024691357,Rv0024
0.27906976744186046,Rv0045c
0.30864197530864196,Rv0063
0.3387096774193548,Rv0090
0.27710843373493976,ephF
0.38235294117647056,Rv0176
0.3055555555555556,PE_PGRS3-PE_PGRS4
0.2,pks6
0.27692307692307694,Rv0420c-Rv0421c
0.3142857142857143,senX3-regX3
0.21428571428571427,mce2B
0.3484848484848485,Rv0648
0.30120481927710846,Rv0759c-Rv0760c
0.2676056338028169,Rv0794c-Rv0795
0.2692307692307692,Rv0823c
0.28169014084507044,Rv0888
0.24,Rv0927c
0.19444444444444445,Rv1042c-Rv1043c
0.2608695652173913,Rv1045
0.2777777777777778,Rv1179c-pks3
0.2876712328767123,Rv1225c
0.2289156626506024,Rv1258c
0.22535211267605634,mcr11
0.2073170731707317,Rv1269c
0.21875,Rv1444c
0.18309859154929578,opcA
0.21875,Rv1506c-Rv1507c
0.20833333333333334,plsB1
0.1917808219178082,Rv1730c
0.3333333333333333,Rv1775
0.3194444444444444,PPE31-PPE32
0.189873417721519,Rv1907c
0.32432432432432434,ctpF
0.31645569620253167,dosT
0.21875,Rv2081c
0.21686746987951808,Rv2133c
0.22535211267605634,Rv2148c
0.16393442622950818,Rv2264c
0.28125,Rv2303c
0.2972972972972973,mmpL9
0.2261904761904762,plcA-PPE38
0.273972602739726,Rv2405-Rv2406c
0.2833333333333333,Rv2437
0.2361111111111111,vapB17
0.2537313432835821,vapB18
0.25301204819277107,Rv2624c
0.20270270270270271,Rv2709
0.2835820895522388,Rv2823c
0.24,cobB
0.2318840579710145,Rv2862c-vapB23
0.27941176470588236,lppW-trmD
0.2564102564102564,Rv2923c
0.23684210526315788,ppsA
0.21052631578947367,Rv3428c-PPE59
0.2777777777777778,Rv3483c
0.2328767123287671,ddn-Rv3548c
0.21311475409836064,ponA2-Rv3683
0.2608695652173913,Rv3766
0.35365853658536583,Rv3773c
0.36065573770491804,lipE-Rv3776
0.24675324675324675,Rv3802c-fbpD
0.3125,Rv3829c
0.31746031746031744,Rv3830c
0.3194444444444444,Rv3847
0.3,eccC2
0.3026315789473684,dnaA
0.3611111111111111,dnaA-dnaN
0.3625,alaT-Rv0008c
0.27586206896551724,Rv0012
0.26666666666666666,pknB
0.30864197530864196,pknA
0.20987654320987653,fhaA-leuT
0.31746031746031744,whiB5-Rv0023
0.2222222222222222,bioF2
0.22666666666666666,fadD34
0.15384615384615385,fadD34-Rv0036c
0.29508196721311475,leuS
0.24705882352941178,dnaB
0.28125,dnaB-Rv0059
0.2222222222222222,Rv0061c
0.20833333333333334,Rv0064
0.35,Rv0067c-Rv0068
0.28169014084507044,glyA2-Rv0071
0.21794871794871795,Rv0078A
0.2753623188405797,hycE-Rv0088
0.1791044776119403,Rv0088-Rv0089
0.3142857142857143,ctpB
0.2857142857142857,Rv0104
0.23333333333333334,hddA
0.29333333333333333,hddA-ldtA
0.24,oxyS
0.3116883116883117,fusA2
0.2682926829268293,fadE1
0.2777777777777778,fadE1-fgd2
0.3013698630136986,cyp138
0.23880597014925373,mce1D
0.17647058823529413,sigG
0.21568627450980393,Rv0185
0.3382352941176471,Rv0194
0.21794871794871795,Rv0210-pckA
0.23529411764705882,Rv0221
0.323943661971831,Rv0223c
0.2318840579710145,Rv0226c
0.26666666666666666,fadE5
0.2777777777777778,Rv0245
0.23076923076923078,nirB
0.21739130434782608,vapB25
0.17391304347826086,eccD3
0.22388059701492538,Rv0302
0.3037974683544304,Rv0311
0.38571428571428573,Rv0315
0.25925925925925924,Rv0330c-Rv0331
0.21739130434782608,Rv0376c
