bayes,locus
0.24,Rv0024
0.3055555555555556,Rv0045c
0.375,Rv0063
0.38666666666666666,Rv0090
0.2222222222222222,ephF
0.23880597014925373,Rv0176
0.2236842105263158,PE_PGRS3-PE_PGRS4
0.21621621621621623,pks6
0.29213483146067415,Rv0420c-Rv0421c
0.273972602739726,senX3-regX3
0.2602739726027397,mce2B
0.2318840579710145,Rv0648
0.34146341463414637,Rv0759c-Rv0760c
0.1917808219178082,Rv0794c-Rv0795
0.25806451612903225,Rv0823c
0.19444444444444445,Rv0888
0.2916666666666667,Rv0927c
0.27692307692307694,Rv1042c-Rv1043c
0.31746031746031744,Rv1045
0.29577464788732394,Rv1179c-pks3
0.20481927710843373,Rv1225c
0.25806451612903225,Rv1258c
0.1927710843373494,mcr11
0.20270270270270271,Rv1269c
0.1951219512195122,Rv1444c
0.32098765432098764,opcA
0.2878787878787879,Rv1506c-Rv1507c
0.27472527472527475,plsB1
0.2839506172839506,Rv1730c
0.273972602739726,Rv1775
0.3333333333333333,PPE31-PPE32
0.18421052631578946,Rv1907c
0.2413793103448276,ctpF
0.3116883116883117,dosT
0.1791044776119403,Rv2081c
0.2537313432835821,Rv2133c
0.32941176470588235,Rv2148c
0.27692307692307694,Rv2264c
0.2413793103448276,Rv2303c
0.20512820512820512,mmpL9
0.3013698630136986,plcA-PPE38
0.29411764705882354,Rv2405-Rv2406c
0.21621621621621623,Rv2437
0.25,vapB17
0.3076923076923077,vapB18
0.3103448275862069,Rv2624c
0.27692307692307694,Rv2709
0.2903225806451613,Rv2823c
0.30158730158730157,cobB
0.25675675675675674,Rv2862c-vapB23
0.3026315789473684,lppW-trmD
0.30303030303030304,Rv2923c
0.21333333333333335,ppsA
0.24050632911392406,Rv3428c-PPE59
0.2676056338028169,Rv3483c
0.296875,ddn-Rv3548c
0.2597402597402597,ponA2-Rv3683
0.24,Rv3766
0.35714285714285715,Rv3773c
0.171875,lipE-Rv3776
0.25,Rv3802c-fbpD
0.32,Rv3829c
0.2647058823529412,Rv3830c
0.2878787878787879,Rv3847
0.25675675675675674,eccC2
0.2564102564102564,dnaA
0.25,dnaA-dnaN
0.2631578947368421,alaT-Rv0008c
0.2318840579710145,Rv0012
0.2676056338028169,pknB
0.2777777777777778,pknA
0.24285714285714285,fhaA-leuT
0.2638888888888889,whiB5-Rv0023
0.31343283582089554,bioF2
0.2463768115942029,fadD34
0.25757575757575757,fadD34-Rv0036c
0.2112676056338028,leuS
0.2857142857142857,dnaB
0.15151515151515152,dnaB-Rv0059
0.2235294117647059,Rv0061c
0.2625,Rv0064
0.26582278481012656,Rv0067c-Rv0068
0.3142857142857143,glyA2-Rv0071
0.2619047619047619,Rv0078A
0.2236842105263158,hycE-Rv0088
0.2459016393442623,Rv0088-Rv0089
0.3116883116883117,ctpB
0.24390243902439024,Rv0104
0.1951219512195122,hddA
0.2835820895522388,hddA-ldtA
0.26506024096385544,oxyS
0.30158730158730157,fusA2
0.2727272727272727,fadE1
0.28205128205128205,fadE1-fgd2
0.21333333333333335,cyp138
0.4358974358974359,mce1D
0.323943661971831,sigG
0.3333333333333333,Rv0185
0.2891566265060241,Rv0194
0.22388059701492538,Rv0210-pckA
0.24285714285714285,Rv0221
0.24050632911392406,Rv0223c
0.2962962962962963,Rv0226c
0.2647058823529412,fadE5
0.20238095238095238,Rv0245
0.28125,nirB
0.1935483870967742,vapB25
0.373134328358209,eccD3
0.19047619047619047,Rv0302
0.18461538461538463,Rv0311
0.21333333333333335,Rv0315
0.25396825396825395,Rv0330c-Rv0331
0.25333333333333335,Rv0376c
0.22972972972972974,Rv0380c
0.3246753246753247,clpB
0.34210526315789475,Rv0398c
0.3142857142857143,fadD30
0.25,Rv0439c-groEL2
0.2948717948717949,rskA
0.24285714285714285,sigK-Rv0446c
0.24096385542168675,mmpS4-Rv0452
0.3088235294117647,Rv0452
0.3013698630136986,Rv0457c
0.12857142857142856,pcaA-Rv0470A
0.23684210526315788,mshA
0.21794871794871795,Rv0492c
0.2857142857142857,mmpL2
0.25,Rv0518-Rv0519c
0.2638888888888889,ccsA
0.19736842105263158,Rv0530
0.21333333333333335,galE3
0.2972972972972973,Rv0537c
0.28169014084507044,vapB3-fadD8
0.2676056338028169,Rv0565c
0.3188405797101449,Rv0575c
0.21212121212121213,Rv0585c
0.2727272727272727,Rv0585c-mce2R
0.25,yrbE2B
0.2727272727272727,Rv0590A
0.17142857142857143,mce2F
0.27631578947368424,Rv0597c-vapC27
0.29577464788732394,tcrA-Rv0603
0.3333333333333333,Rv0613c
0.25,recD
0.2903225806451613,mmaA2
0.29213483146067415,atsD
0.28378378378378377,echA4
0.23728813559322035,mmpL5
0.1935483870967742,Rv0679c
0.2647058823529412,rpsL
0.26153846153846155,Rv0691c
0.18055555555555555,lldD1-Rv0695
0.3333333333333333,Rv0697
0.26666666666666666,Rv0699
0.3194444444444444,Rv0713
0.3488372093023256,Rv0737-Rv0738
0.24358974358974358,Rv0745
0.29213483146067415,Rv0749A-Rv0750
0.2028985507246377,cyp123
0.2289156626506024,aldA
0.3010752688172043,ggtA
0.32051282051282054,Rv0775
