bayes,locus
0.3013698630136986,Rv0024
0.30864197530864196,Rv0045c
0.1875,Rv0063
0.2625,Rv0090
0.28,ephF
0.23943661971830985,Rv0176
0.25,PE_PGRS3-PE_PGRS4
0.273972602739726,pks6
0.2676056338028169,Rv0420c-Rv0421c
0.2361111111111111,senX3-regX3
0.2542372881355932,Rv0712-Rv0713
0.27956989247311825,Rv0759c-Rv0760c
0.23076923076923078,aldA
0.20253164556962025,emrB
0.28169014084507044,Rv0794c-Rv0795
0.2465753424657534,Rv0823c
0.3,Rv0888
0.2236842105263158,Rv0927c
0.32142857142857145,Rv1042c-Rv1043c
0.14084507042253522,Rv1045
0.21333333333333335,Rv1179c-pks3
0.27710843373493976,Rv1225c
0.27586206896551724,Rv1258c
0.26582278481012656,mcr11
0.2638888888888889,Rv1269c
0.2898550724637681,opcA
0.17333333333333334,Rv1506c-Rv1507c
0.3055555555555556,plsB1
0.2619047619047619,Rv1730c
0.3333333333333333,Rv1775
0.18840579710144928,Rv1907c
0.19736842105263158,ctpF
0.2631578947368421,dosT
0.23333333333333334,Rv2081c
0.2786885245901639,PE21-Rv2100
0.30303030303030304,Rv2148c
0.2375,Rv2264c
0.3150684931506849,mmpL9
0.2413793103448276,plcA-PPE38
0.19753086419753085,Rv2405-Rv2406c
0.32894736842105265,Rv2437
0.25925925925925924,vapB17
0.2823529411764706,vapB18
0.21739130434782608,Rv2709
0.32941176470588235,Rv2823c
0.2,cobB
0.26582278481012656,Rv2862c-vapB23
0.19696969696969696,lppW-trmD
0.23076923076923078,Rv2923c
0.24,ppsA
0.2361111111111111,Rv2949c
0.2833333333333333,Rv3074
0.28378378378378377,Rv3399
0.3108108108108108,Rv3483c
0.23529411764705882,Rv3528c-Rv3529c
0.2361111111111111,ddn-Rv3548c
0.21212121212121213,ponA2-Rv3683
0.2463768115942029,glpK
0.23943661971830985,Rv3766
0.28125,lipE-Rv3776
0.25316455696202533,Rv3785
0.30357142857142855,Rv3802c-fbpD
0.30337078651685395,Rv3829c
0.20754716981132076,Rv3830c
0.30864197530864196,Rv3847
0.28169014084507044,eccC2
0.275,dnaA-dnaN
0.2777777777777778,alaT-Rv0008c
0.1323529411764706,Rv0010c-Rv0011c
0.3194444444444444,Rv0012
0.2753623188405797,pknB
0.24285714285714285,pknA
0.2786885245901639,fhaA-leuT
0.2,whiB5-Rv0023
0.22058823529411764,Rv0029
0.25609756097560976,bioF2
0.37142857142857144,fadD34
0.22580645161290322,fadD34-Rv0036c
0.3125,leuS
0.23880597014925373,Rv0042c
0.3275862068965517,dnaB-Rv0059
0.3333333333333333,Rv0061c
0.2777777777777778,Rv0067c-Rv0068
0.32051282051282054,glyA2-Rv0071
0.20588235294117646,Rv0071
0.17647058823529413,Rv0078A
0.26744186046511625,hycE-Rv0088
0.2857142857142857,Rv0088-Rv0089
0.3125,Rv0090-mtn
0.3088235294117647,Rv0104
0.3125,Rv0111
0.2835820895522388,hddA
0.30851063829787234,hddA-ldtA
0.2222222222222222,oxyS
0.25757575757575757,fusA2
0.2808988764044944,cyp138
0.33783783783783783,adhE1
0.23943661971830985,mce1A
0.30303030303030304,mce1D
0.2898550724637681,sigG
0.27586206896551724,Rv0185
0.21621621621621623,Rv0194
0.265625,Rv0210-pckA
0.22972972972972974,Rv0221
0.2375,Rv0223c
0.19480519480519481,Rv0226c
0.26666666666666666,Rv0245
0.18571428571428572,nirB
0.19047619047619047,vapB25
0.26865671641791045,eccD3
0.2631578947368421,Rv0302
0.2191780821917808,Rv0311
0.273972602739726,Rv0315
0.18461538461538463,Rv0316
0.25,Rv0330c-Rv0331
0.23076923076923078,ansP2
0.2537313432835821,Rv0368c
0.22857142857142856,Rv0376c
0.34328358208955223,Rv0380c
0.2542372881355932,Rv0396
0.21621621621621623,Rv0398c
0.25,mmpL1
0.3055555555555556,fadD30
0.30158730158730157,Rv0439c-groEL2
0.29069767441860467,rskA
0.26666666666666666,sigK-Rv0446c
0.2698412698412698,mmpS4-Rv0452
0.2987012987012987,Rv0452
0.3026315789473684,Rv0457c
0.16883116883116883,pcaA-Rv0470A
0.09230769230769231,mshA
0.23076923076923078,Rv0492c
0.2597402597402597,Rv0518-Rv0519c
0.24358974358974358,ccsA
0.20588235294117646,Rv0530
0.22058823529411764,galE3
0.2987012987012987,Rv0537c
0.2619047619047619,vapB3-fadD8
0.25,Rv0565c
0.29577464788732394,Rv0575c
0.25,Rv0584
0.3076923076923077,Rv0585c-mce2R
0.22950819672131148,yrbE2B
0.2,mce2F
0.323943661971831,Rv0597c-vapC27
0.1917808219178082,tcrA-Rv0603
0.26229508196721313,Rv0613c
0.2328767123287671,recD
0.3013698630136986,mmaA2
0.2413793103448276,atsD
0.30985915492957744,echA4
0.2714285714285714,mmpL5
0.29411764705882354,Rv0679c
0.3333333333333333,Rv0691c
0.22033898305084745,Rv0697
0.27380952380952384,Rv0699
0.24675324675324675,rslA-Rv0737
0.18055555555555555,Rv0745
0.23684210526315788,Rv0749A-Rv0750
0.2948717948717949,ggtA
0.2,purF
0.2835820895522388,sseC2
0.2923076923076923,Rv0825c
0.2727272727272727,narL
0.29850746268656714,pdc-Rv0854
0.24390243902439024,far
0.25882352941176473,dapC
0.2727272727272727,Rv0874c
0.25333333333333335,Rv0890c
0.3194444444444444,Rv0893c
0.2535211267605634,Rv0893c-Rv0894
0.24299065420560748,Rv0907
0.22580645161290322,PE7-betP
0.28,Rv0927c-pstS3
0.3026315789473684,pknD
0.25609756097560976,mku
0.3375,Rv0959
0.2857142857142857,Rv0964c-Rv0965c
0.24242424242424243,accD2
0.3103448275862069,mprB-pepD
0.3424657534246575,Rv0987
0.2857142857142857,Rv0988
0.3,Rv0991c-Rv0992c
0.2647058823529412,rimJ
0.25333333333333335,eno
0.2916666666666667,Rv1026
0.2361111111111111,kdpE
0.2375,Rv1046c
0.2857142857142857,Rv1048c
0.3150684931506849,mpr5-Rv1052
0.27631578947368424,Rv1072-Rv1073
0.2982456140350877,lipU
0.22535211267605634,celA2b
0.21951219512195122,MTS0858-glyA1
0.31645569620253167,Rv1136-Rv1137c
0.2608695652173913,Rv1154c
0.28169014084507044,pimE
0.21176470588235294,mutT2
0.2903225806451613,mutT2-narG
0.2191780821917808,narJ
0.2702702702702703,Rv1176c-fdxC
0.19402985074626866,mmpL10
0.2631578947368421,fadD36
0.21176470588235294,fadD6
0.2564102564102564,Rv1217c
0.25,Rv1227c-lpqX
0.3225806451612903,Rv1230c-Rv1231c
0.3116883116883117,embR-Rv1268c
0.35064935064935066,cysN
0.30434782608695654,Rv1289-Rv1290c
0.2962962962962963,Rv1319c
0.2676056338028169,Rv1324
0.26582278481012656,dinG
0.28735632183908044,pncB1
0.1875,Rv1357c-Rv1358
0.24,lprF
0.3770491803278688,carA
0.19642857142857142,Rv1393c
0.20588235294117646,lipI
0.3150684931506849,lprH-Rv1419
0.28125,uvrC
0.3116883116883117,Rv1432-Rv1433
0.28888888888888886,Rv1435c
0.20212765957446807,Rv1439c
0.28125,bisC
0.27941176470588236,Rv1458c
0.24,Rv1461
0.31746031746031744,Rv1463
0.21875,Rv1478-moxR1
0.2894736842105263,Rv1489
0.26744186046511625,lipL
0.2916666666666667,lipL-Rv1498c
0.19736842105263158,Rv1505c
0.18840579710144928,Rv1507A-Rv1508c
0.21875,Rv1509-Rv1510
0.19753086419753085,Rv1515c
0.26582278481012656,Rv1520
0.21333333333333335,pks5
0.14606741573033707,Rv1532c
0.26666666666666666,ansA
0.3076923076923077,Rv1566c-Rv1567c
0.30303030303030304,Rv1616
0.3333333333333333,polA
0.2345679012345679,Rv1639c
0.3684210526315789,lysX
0.26582278481012656,pks7
0.2153846153846154,pks8
0.3287671232876712,dsbF-Rv1678
0.2564102564102564,moeX
0.2608695652173913,moeX-Rv1682
0.23376623376623376,cycA-PPE22
0.189873417721519,Rv1739c
0.2972972972972973,Rv1769
0.31746031746031744,cyp143
0.2,eccE5
0.265625,secA2
0.22784810126582278,Rv1823
0.40789473684210525,gcvH
0.2972972972972973,Rv1829-Rv1830
0.25,Rv1835c
0.25,glcB
0.27848101265822783,guaB1-gnd1
0.30434782608695654,Rv1847
0.328125,lldD2
0.27848101265822783,Rv1879-cyp140
0.29411764705882354,Rv1888c-Rv1888A
0.2222222222222222,Rv1894c-Rv1895
0.25316455696202533,nanT
0.2727272727272727,Rv1904
0.25,Rv1920
0.23809523809523808,lppF-Rv1922
0.36619718309859156,Rv1924c-fadD31
0.16923076923076924,fadD31
0.2191780821917808,Rv1927
0.25757575757575757,fadE18
0.3088235294117647,fadE17
0.2602739726027397,Rv1936
0.275,ephB
0.140625,Rv1972
0.352112676056338,Rv1978
0.28125,nrdF1-vapC36
0.23943661971830985,Rv1986
0.1917808219178082,Rv1987-erm(37)
0.27419354838709675,Rv1999c
0.29333333333333333,Rv2000
0.2911392405063291,Rv2023A
0.24193548387096775,Rv2047c
0.2545454545454545,ASpks-Rv2049c
0.29411764705882354,rpmG1
0.391304347826087,Rv2059
0.2535211267605634,cobN
0.21518987341772153,cobG
0.2028985507246377,Rv2079
0.24050632911392406,Rv2082
0.23809523809523808,Rv2083
0.22388059701492538,Rv2087-pknJ
0.27692307692307694,pknJ
0.23376623376623376,pepE
0.25,pafB
0.28,vapC37
0.2631578947368421,mpa-lppK
0.23809523809523808,Rv2118c
0.2903225806451613,Rv2120c-hisG
0.390625,Rv2128-Rv2129c
0.24,pyrD
0.25,PE_PGRS38-pbpB
0.3055555555555556,aroG-Rv2179c
0.2,Rv2180c
0.23170731707317074,TB16.3-Rv2186c
0.32,Rv2237-Rv2237A
0.18461538461538463,accD6
0.2808988764044944,Rv2248
0.2535211267605634,mazF8
0.3125,cyp121
0.2638888888888889,Rv2280
0.273972602739726,lppO
