bayes,locus
0.21518987341772153,Rv0024
0.2647058823529412,Rv0045c
0.3220338983050847,Rv0063
0.22857142857142856,Rv0090
0.2191780821917808,ephF
0.2361111111111111,Rv0176
0.2702702702702703,PE_PGRS3-PE_PGRS4
0.25,pks6
0.2878787878787879,Rv0420c-Rv0421c
0.2857142857142857,Rv0466-icl1
0.30357142857142855,senX3-regX3
0.24285714285714285,Rv0712-Rv0713
0.2537313432835821,Rv0759c-Rv0760c
0.2987012987012987,Rv0794c-Rv0795
0.19736842105263158,Rv0823c
0.23076923076923078,Rv0888
0.2328767123287671,Rv0927c
0.24489795918367346,Rv1042c-Rv1043c
0.2833333333333333,Rv1045
0.25,Rv1179c-pks3
0.21794871794871795,Rv1225c
0.2777777777777778,Rv1258c
0.27848101265822783,mcr11
0.3333333333333333,Rv1269c
0.2537313432835821,opcA
0.2676056338028169,Rv1506c-Rv1507c
0.29577464788732394,plsB1
0.2876712328767123,Rv1730c
0.24390243902439024,Rv1775
0.2345679012345679,Rv1907c
0.2608695652173913,Rv1990A-mazF6
0.31666666666666665,ctpF
0.29577464788732394,dosT
0.2857142857142857,Rv2148c
0.2236842105263158,Rv2264c
0.1935483870967742,mmpL9
0.32098765432098764,plcA-PPE38
0.25,Rv2405-Rv2406c
0.208955223880597,Rv2437
0.2682926829268293,vapB17
0.3026315789473684,vapB18
0.21518987341772153,Rv2709
0.2727272727272727,clgR
0.19230769230769232,Rv2823c
0.32857142857142857,cobB
0.27941176470588236,Rv2862c-vapB23
0.2619047619047619,lppW-trmD
0.18181818181818182,Rv2923c
0.22077922077922077,Rv3428c-PPE59
0.27848101265822783,gadB
0.28378378378378377,Rv3483c
0.2222222222222222,ddn-Rv3548c
0.2833333333333333,ponA2-Rv3683
0.26865671641791045,Rv3727
0.20588235294117646,Rv3766
0.23880597014925373,lipE-Rv3776
0.38028169014084506,Rv3802c-fbpD
0.14516129032258066,Rv3829c
0.22580645161290322,Rv3830c
0.25882352941176473,Rv3847
0.19480519480519481,espK
0.2289156626506024,eccC2
0.18032786885245902,dnaA-dnaN
0.16129032258064516,alaT-Rv0008c
0.25,Rv0012
0.2054794520547945,pknB
0.19696969696969696,pknA
0.22077922077922077,fhaA-leuT
0.2,whiB5-Rv0023
0.3492063492063492,Rv0027
0.2,bioF2
0.25,fadD34
0.24675324675324675,fadD34-Rv0036c
0.2716049382716049,leuS
0.125,dnaB-Rv0059
0.24050632911392406,Rv0061c
0.2948717948717949,Rv0067c-Rv0068
0.2597402597402597,glyA2-Rv0071
0.27710843373493976,Rv0078A
0.2597402597402597,hycE-Rv0088
