bayes,locus
0.24324324324324326,Rv0026
0.21212121212121213,Rv0029
0.2972972972972973,Rv0064-vapB1
0.2465753424657534,Rv0067c-Rv0068
0.2916666666666667,hddA
0.2923076923076923,Rv0147
0.21794871794871795,Rv0149
0.2714285714285714,Rv0161
0.29333333333333333,mmpL11-Rv0203
0.2807017543859649,fadE3
0.23376623376623376,Rv0249c-Rv0250c
0.25,pks6
0.26666666666666666,glnH
0.28378378378378377,senX3-regX3
0.1780821917808219,Rv0499
0.3088235294117647,gabP
0.2631578947368421,nrdZ
0.28205128205128205,Rv0584
0.1506849315068493,mce2D
0.2903225806451613,galTb
0.2647058823529412,Rv0634A
0.2987012987012987,Rv0689c-Rv0690c
0.3142857142857143,Rv0698
0.3125,atsA
0.27692307692307694,Rv0750-mmsB
0.23255813953488372,mshD-phoT
0.24285714285714285,Rv0830
0.2903225806451613,far-Rv0856
0.2,Rv0890c
0.2125,Rv0922-Rv0923c
0.24050632911392406,Rv0927c
0.29577464788732394,pstS2
0.27631578947368424,Rv0943c
0.25333333333333335,Rv1012
0.20512820512820512,Rv1139c-Rv1140
0.29850746268656714,Rv1179c-pks3
0.24719101123595505,ncrMT1234-esxK
0.18421052631578946,Rv1322
0.2608695652173913,Rv1435c
0.20618556701030927,Rv1488
0.2702702702702703,Rv1498c
0.18072289156626506,Rv1503c
0.21739130434782608,Rv1506c-Rv1507c
0.24,fadD11
0.28205128205128205,cya
0.2571428571428571,pks8
0.27710843373493976,Rv1672c
0.3333333333333333,Rv1729c
0.17857142857142858,Rv1841c
0.30158730158730157,Rv1868
0.21621621621621623,Rv1895
0.20833333333333334,mce3C
0.2916666666666667,Rv1977
0.16417910447761194,Rv1996
0.22058823529411764,Rv2059
0.2608695652173913,Rv2081c
0.30985915492957744,Rv2082
0.25609756097560976,vapB37-Rv2105
0.21176470588235294,Rv2106-PE22
0.23809523809523808,Rv2113
0.3064516129032258,Rv2227
0.25333333333333335,Rv2248-glpD1
0.2702702702702703,cyp121
0.23076923076923078,stp
0.16216216216216217,mbtI-Rv2387
0.3283582089552239,Rv2390c-sirA
0.2911392405063291,Rv2478c
0.2222222222222222,bkdB
0.2875,scoA
0.2777777777777778,Rv2562
0.25925925925925924,Rv2625c
0.24324324324324326,Rv2630-Rv2631
0.3764705882352941,Rv2660c
0.2318840579710145,Rv2706c
0.26785714285714285,Rv2797c
0.3108108108108108,Rv2809
0.2875,Rv2823c
0.29850746268656714,ugpA
0.22580645161290322,ppsA
0.2692307692307692,Rv3175
