bayes,locus
0.2987012987012987,Rv0026
0.36231884057971014,Rv0029
0.29333333333333333,Rv0064-vapB1
0.352112676056338,Rv0067c-Rv0068
0.27380952380952384,hddA
0.30434782608695654,Rv0147
0.2988505747126437,Rv0149
0.3125,Rv0161
0.3275862068965517,mmpL11-Rv0203
0.34615384615384615,fadE3
0.2753623188405797,Rv0249c-Rv0250c
0.32,pks6
0.2602739726027397,glnH
0.25,senX3-regX3
0.25925925925925924,Rv0499
0.19298245614035087,gabP
0.24390243902439024,nrdZ
0.2537313432835821,Rv0584
0.24324324324324326,mce2D
0.25925925925925924,galTb
0.3142857142857143,Rv0634A
0.32786885245901637,Rv0689c-Rv0690c
0.22972972972972974,Rv0698
0.21666666666666667,atsA
0.26666666666666666,Rv0750-mmsB
0.2891566265060241,mshD-phoT
0.2608695652173913,Rv0830
0.3382352941176471,far-Rv0856
0.2289156626506024,Rv0890c
0.3484848484848485,Rv0922-Rv0923c
0.375,Rv0927c
0.3611111111111111,pstS2
0.26865671641791045,Rv0943c
0.3855421686746988,Rv1012
0.3157894736842105,Rv1139c-Rv1140
0.29347826086956524,Rv1179c-pks3
0.22535211267605634,ncrMT1234-esxK
0.2289156626506024,Rv1322
0.3116883116883117,Rv1435c
0.33766233766233766,Rv1488
0.36,Rv1498c
0.34328358208955223,Rv1503c
0.2619047619047619,Rv1506c-Rv1507c
0.2972972972972973,fadD11
0.33766233766233766,cya
0.3387096774193548,pks8
0.25316455696202533,Rv1672c
0.2987012987012987,Rv1729c
0.3048780487804878,Rv1841c
0.3108108108108108,Rv1868
0.36486486486486486,Rv1895
0.3125,mce3C
0.352112676056338,Rv1977
0.3442622950819672,Rv1996
0.2289156626506024,Rv2059
0.2465753424657534,Rv2081c
0.34782608695652173,Rv2082
0.22727272727272727,vapB37-Rv2105
0.3108108108108108,Rv2106-PE22
0.3176470588235294,Rv2113
0.2711864406779661,Rv2227
0.26865671641791045,Rv2248-glpD1
0.203125,cyp121
0.34328358208955223,stp
0.23376623376623376,mbtI-Rv2387
0.22535211267605634,Rv2390c-sirA
0.3048780487804878,Rv2478c
0.3563218390804598,bkdB
0.359375,scoA
0.23684210526315788,Rv2562
0.325,Rv2625c
0.3194444444444444,Rv2630-Rv2631
0.29333333333333333,Rv2660c
0.28205128205128205,Rv2706c
0.3625,Rv2797c
0.19298245614035087,Rv2809
0.3888888888888889,Rv2823c
0.25757575757575757,ugpA
0.1891891891891892,ppsA
0.3246753246753247,Rv3175
0.2839506172839506,Rv3337
0.28205128205128205,PPE55-Rv3348
0.2786885245901639,dnaE2
0.24324324324324326,lytB1
0.18292682926829268,Rv3395c-Rv3395A
0.352112676056338,alr-Rv3424c
0.27710843373493976,Rv3468c
0.296875,cyp125
0.208955223880597,mutY
0.29508196721311475,dppD
0.36619718309859156,serV-Rv3723
0.2972972972972973,cut5b
0.22972972972972974,ctpJ-nmtR
0.375,Rv3769
0.2,Rv3787c
0.27848101265822783,Rv3836
0.23076923076923078,MTS2975-Rv3844
0.23880597014925373,espE
0.19402985074626866,espK
0.30120481927710846,Rv3900c
0.3333333333333333,gid
0.3142857142857143,dnaA-dnaN
0.29577464788732394,recF
0.3090909090909091,Rv0007
0.32857142857142857,alaT-Rv0008c
0.3088235294117647,pstP-fhaB
0.3235294117647059,Rv0031-bioF2
0.2833333333333333,bioF2
0.32432432432432434,Rv0039c
0.28169014084507044,Rv0042c
0.2235294117647059,Rv0047c
0.3108108108108108,Rv0061c
0.3466666666666667,Rv0067c
0.3150684931506849,Rv0073
0.2625,Rv0075
0.29310344827586204,Rv0079
0.25862068965517243,Rv0080
0.30952380952380953,Rv0093c
0.25252525252525254,nrp
0.2638888888888889,Rv0106-ctpI
0.27710843373493976,ctpI
0.2028985507246377,Rv0108c-PE_PGRS1
0.34210526315789475,oxyS
0.2702702702702703,cyp138
0.3448275862068966,fadD5
0.30337078651685395,yrbE1A
0.24390243902439024,yrbE1B
0.24193548387096775,mce1A
0.17333333333333334,Rv0178
0.2553191489361702,Rv0181c
0.2545454545454545,Rv0187
0.25925925925925924,ilvD
0.29850746268656714,Rv0194
0.2876712328767123,Rv0197
0.2857142857142857,zmp1
0.25,Rv0201c
0.16393442622950818,mmpL11
0.2857142857142857,pckA
0.21333333333333335,nadR
0.3114754098360656,Rv0213c
0.29577464788732394,fadE3-Rv0216
0.27710843373493976,lipW
0.2835820895522388,Rv0223c
0.2345679012345679,Rv0226c
0.28125,fadE5
0.36,fadE5-Rv0245
0.3142857142857143,Rv0259c
0.3142857142857143,Rv0260c
0.2459016393442623,Rv0264c
0.19402985074626866,narU
0.288135593220339,Rv0276
0.33766233766233766,eccB3
0.2894736842105263,tam
0.25757575757575757,pcp
0.29577464788732394,Rv0323c
0.33783783783783783,Rv0333
0.22784810126582278,Rv0364
0.323943661971831,Rv0376c
0.2631578947368421,Rv0383c
0.34615384615384615,clpB-Rv0385
0.30666666666666664,lpqK
0.3,ctpH
0.2948717948717949,Rv0461
0.27472527472527475,Rv0470A
0.2972972972972973,Rv0473
0.25757575757575757,Rv0479c
0.34285714285714286,gpm1-senX3
0.2375,Rv0504c
0.25609756097560976,hemA
0.21875,Rv0525
0.25,fabH
0.18840579710144928,Rv0538
0.32558139534883723,pitA
0.23943661971830985,Rv0552
0.27692307692307694,bpoC-menD
0.25287356321839083,menH
0.3026315789473684,Rv0572c
0.2987012987012987,Rv0576
0.24096385542168675,Rv0579
0.2571428571428571,lpqN
0.3055555555555556,Rv0585c
0.26865671641791045,Rv0597c-vapC27
0.22972972972972974,B55
0.27631578947368424,Rv0610c
0.2345679012345679,recD
0.2716049382716049,recB
0.25,recC
0.28169014084507044,hadA
0.18181818181818182,Rv0647c
0.2463768115942029,Rv0648
0.25301204819277107,Rv0650
0.3275862068965517,Rv0650-rplJ
0.34065934065934067,vapC6-vapB6
