bayes,locus
0.23376623376623376,Rv0026
0.26136363636363635,Rv0029
0.21428571428571427,Rv0064-vapB1
0.2676056338028169,Rv0067c-Rv0068
0.18461538461538463,hddA
0.1864406779661017,Rv0147
0.3132530120481928,Rv0149
0.24285714285714285,Rv0161
0.35135135135135137,mmpL11-Rv0203
0.27692307692307694,fadE3
0.24691358024691357,Rv0249c-Rv0250c
0.2777777777777778,pks6
0.14473684210526316,glnH
0.20689655172413793,senX3-regX3
0.391304347826087,Rv0499
0.2535211267605634,gabP
0.2222222222222222,nrdZ
0.3188405797101449,Rv0584
0.21739130434782608,mce2D
0.25,galTb
0.25316455696202533,Rv0634A
0.21333333333333335,Rv0689c-Rv0690c
0.3,Rv0698
0.15492957746478872,atsA
0.2647058823529412,Rv0750-mmsB
0.22535211267605634,mshD-phoT
0.24242424242424243,Rv0830
0.203125,far-Rv0856
0.26666666666666666,Rv0890c
0.2878787878787879,Rv0922-Rv0923c
0.26666666666666666,Rv0927c
0.2777777777777778,pstS2
0.2328767123287671,Rv0943c
0.23376623376623376,Rv1012
0.30120481927710846,Rv1139c-Rv1140
0.2261904761904762,Rv1179c-pks3
0.2876712328767123,ncrMT1234-esxK
0.2727272727272727,Rv1322
0.25,Rv1435c
0.2328767123287671,Rv1488
0.3048780487804878,Rv1498c
0.16666666666666666,Rv1503c
0.31343283582089554,Rv1506c-Rv1507c
0.2571428571428571,fadD11
0.25,cya
0.18666666666666668,pks8
0.22666666666666666,Rv1672c
0.25757575757575757,Rv1729c
0.2835820895522388,Rv1841c
0.20967741935483872,Rv1868
0.2236842105263158,Rv1895
0.2619047619047619,mce3C
0.26666666666666666,Rv1977
0.25806451612903225,Rv1996
0.24050632911392406,Rv2059
0.3142857142857143,Rv2081c
0.28735632183908044,Rv2082
0.22807017543859648,vapB37-Rv2105
0.19402985074626866,Rv2106-PE22
0.2077922077922078,Rv2113
0.2786885245901639,Rv2227
0.2926829268292683,Rv2248-glpD1
0.2692307692307692,cyp121
0.27848101265822783,stp
0.2,mbtI-Rv2387
0.2597402597402597,Rv2390c-sirA
0.25,Rv2478c
0.26582278481012656,bkdB
0.19696969696969696,scoA
0.24,Rv2562
0.2,Rv2625c
0.2682926829268293,Rv2630-Rv2631
0.27941176470588236,Rv2660c
0.24675324675324675,Rv2706c
0.313953488372093,Rv2797c
0.27848101265822783,Rv2809
0.18867924528301888,Rv2823c
0.24675324675324675,ugpA
0.2835820895522388,ppsA
0.23684210526315788,Rv3175
0.3333333333333333,Rv3337
0.3116883116883117,PPE55-Rv3348
0.1891891891891892,dnaE2
0.3466666666666667,lytB1
0.24324324324324326,Rv3395c-Rv3395A
0.2714285714285714,alr-Rv3424c
0.2727272727272727,Rv3468c
0.21794871794871795,cyp125
0.26582278481012656,mutY
0.20588235294117646,dppD
0.24615384615384617,serV-Rv3723
0.13513513513513514,cut5b
0.21621621621621623,ctpJ-nmtR
0.23636363636363636,Rv3769
0.2875,Rv3787c
0.23255813953488372,Rv3836
0.3150684931506849,MTS2975-Rv3844
0.22413793103448276,espE
0.328125,espK
0.29411764705882354,Rv3900c
0.2786885245901639,gid
0.08108108108108109,dnaA-dnaN
0.2463768115942029,recF
0.25675675675675674,Rv0007
0.19718309859154928,alaT-Rv0008c
0.2631578947368421,pstP-fhaB
0.2033898305084746,Rv0031-bioF2
0.2727272727272727,bioF2
0.2028985507246377,Rv0039c
0.1566265060240964,Rv0042c
0.25757575757575757,Rv0047c
0.22033898305084745,Rv0061c
0.1746031746031746,Rv0067c
0.26153846153846155,Rv0073
0.2191780821917808,Rv0075
0.21176470588235294,Rv0079
0.1774193548387097,Rv0080
0.3333333333333333,Rv0093c
0.25,nrp
0.2602739726027397,Rv0106-ctpI
0.3103448275862069,ctpI
0.3382352941176471,Rv0108c-PE_PGRS1
0.26666666666666666,oxyS
0.2318840579710145,cyp138
0.16666666666666666,fadD5
0.21951219512195122,yrbE1A
0.22666666666666666,yrbE1B
0.3142857142857143,mce1A
0.15873015873015872,Rv0178
0.208955223880597,Rv0181c
0.24242424242424243,Rv0187
0.2222222222222222,ilvD
0.2236842105263158,Rv0194
0.25925925925925924,Rv0197
0.2602739726027397,zmp1
0.22784810126582278,Rv0201c
0.29411764705882354,mmpL11
0.24324324324324326,pckA
0.32432432432432434,nadR
0.2222222222222222,Rv0213c
0.3108108108108108,fadE3-Rv0216
0.19402985074626866,lipW
0.21428571428571427,Rv0223c
0.34328358208955223,Rv0226c
0.15492957746478872,fadE5
0.25862068965517243,fadE5-Rv0245
0.19767441860465115,Rv0259c
0.2777777777777778,Rv0260c
0.1951219512195122,Rv0264c
0.21518987341772153,narU
0.2988505747126437,Rv0276
0.22950819672131148,eccB3
0.2714285714285714,tam
0.17647058823529413,pcp
0.2608695652173913,Rv0323c
0.24193548387096775,Rv0333
0.2777777777777778,Rv0364
0.1839080459770115,Rv0376c
0.2537313432835821,Rv0383c
0.16666666666666666,clpB-Rv0385
0.2597402597402597,lpqK
0.24719101123595505,ctpH
0.22666666666666666,Rv0461
0.30985915492957744,Rv0470A
0.24050632911392406,Rv0473
0.20238095238095238,Rv0479c
0.2916666666666667,gpm1-senX3
0.3026315789473684,Rv0504c
0.18181818181818182,hemA
0.21052631578947367,Rv0525
0.23809523809523808,fabH
0.30158730158730157,Rv0538
0.18518518518518517,pitA
0.2191780821917808,Rv0552
0.21052631578947367,bpoC-menD
0.273972602739726,menH
0.323943661971831,Rv0572c
0.3037974683544304,Rv0576
0.20512820512820512,Rv0579
0.28,lpqN
0.2631578947368421,Rv0585c
0.3037974683544304,Rv0597c-vapC27
0.28169014084507044,B55
0.3116883116883117,Rv0610c
0.2698412698412698,recD
0.15789473684210525,recB
0.2625,recC
0.2535211267605634,hadA
0.2602739726027397,Rv0647c
0.2413793103448276,Rv0648
0.21739130434782608,Rv0650
0.29310344827586204,Rv0650-rplJ
0.208955223880597,vapC6-vapB6
0.2777777777777778,vapB8
0.26229508196721313,rpoB
0.28,mmpL5
0.2153846153846154,Rv0678-Rv0679c
0.3939393939393939,Rv0680c-Rv0681
0.25757575757575757,Rv0686
0.2962962962962963,lldD1-Rv0695
0.2916666666666667,rplD
0.28378378378378377,Rv0712-Rv0713
0.27848101265822783,sppA
0.1935483870967742,xylB
0.24,Rv0731c
0.28,secY
0.3225806451612903,rslA
0.16666666666666666,Rv0739
0.2463768115942029,phoP
0.3108108108108108,phoR
0.16883116883116883,Rv0760c
0.2976190476190476,aldA
0.21621621621621623,Rv0774c
0.2222222222222222,Rv0779c
0.1896551724137931,Rv0790c
0.4050632911392405,Rv0813c
0.2112676056338028,Rv0818
0.3132530120481928,Rv0831c
0.273972602739726,lpqQ
0.18309859154929578,pip
0.24358974358974358,Rv0845
0.2727272727272727,lpqS-cysK2
0.2948717948717949,prrB
0.3,accD3
0.09210526315789473,echA6
0.18571428571428572,Rv0907
0.26666666666666666,PE7-betP
0.3442622950819672,betP
0.2647058823529412,Rv0923c
0.25,Rv0925c
0.2727272727272727,Rv0926c
0.30952380952380953,pstS2-pstB
0.25333333333333335,pstA2
0.22727272727272727,mku
0.22666666666666666,pgi
0.18309859154929578,uvrD1
0.2835820895522388,purH
0.2987012987012987,Rv0966c-csoR
0.3026315789473684,ctpV
0.1935483870967742,echA7
0.16666666666666666,Rv0976c
0.20512820512820512,Rv0986
0.28205128205128205,Rv0987
0.22058823529411764,Rv0998
0.1506849315068493,rpfB
0.1728395061728395,mfd
0.22077922077922077,lpqU
0.32894736842105265,eno
0.22388059701492538,kdpB
0.3142857142857143,PE8-Rv1041c
0.23943661971830985,Rv1056-Rv1057
0.23880597014925373,Rv1069c
0.28205128205128205,Rv1072-Rv1073
0.2033898305084746,Rv1087A-PE9
0.2571428571428571,PE10-celA2a
0.19047619047619047,glpX
0.32098765432098764,Rv1101c-mazF3
0.26436781609195403,Rv1112-vapB32
0.16666666666666666,Rv1115-Rv1116
0.2535211267605634,Rv1118c
0.373134328358209,Rv1132
0.2537313432835821,metE-Rv1134
0.30158730158730157,mcr
0.3170731707317073,mcr10
0.2,mutT2-narG
0.3125,typA
0.2857142857142857,lpqW
0.2289156626506024,Rv1176c
0.2835820895522388,Rv1179c
0.2564102564102564,Rv1184c-fadD21
0.2878787878787879,fadD21
0.2345679012345679,Rv1186c-rocA
0.2222222222222222,Rv1190
0.2535211267605634,esxK-esxL
