bayes,locus
0.2835820895522388,Rv0026
0.273972602739726,Rv0029
0.2535211267605634,Rv0064-vapB1
0.3780487804878049,Rv0067c-Rv0068
0.323943661971831,hddA
0.3582089552238806,Rv0147
0.24242424242424243,Rv0149
0.3246753246753247,Rv0161
0.3492063492063492,mmpL11-Rv0203
0.2702702702702703,fadE3
0.3382352941176471,Rv0249c-Rv0250c
0.37142857142857144,pks6
0.3132530120481928,glnH
0.2602739726027397,senX3-regX3
0.2857142857142857,Rv0499
0.25,gabP
0.32558139534883723,nrdZ
0.25609756097560976,Rv0584
0.28125,mce2D
0.35294117647058826,galTb
0.2608695652173913,Rv0634A
0.2537313432835821,Rv0689c-Rv0690c
0.3253012048192771,Rv0698
0.3235294117647059,atsA
0.27586206896551724,Rv0750-mmsB
0.3793103448275862,mshD-phoT
0.3728813559322034,Rv0830
0.28205128205128205,far-Rv0856
0.32,Rv0890c
0.2608695652173913,Rv0922-Rv0923c
0.23076923076923078,Rv0927c
0.3620689655172414,pstS2
0.36585365853658536,Rv0943c
0.34328358208955223,Rv1012
0.3088235294117647,Rv1139c-Rv1140
0.3,Rv1179c-pks3
0.2972972972972973,ncrMT1234-esxK
0.25333333333333335,Rv1322
0.3424657534246575,Rv1435c
0.26666666666666666,Rv1488
0.234375,Rv1498c
0.22972972972972974,Rv1503c
0.22535211267605634,Rv1506c-Rv1507c
0.2692307692307692,fadD11
0.3142857142857143,cya
0.30303030303030304,pks8
0.34782608695652173,Rv1672c
0.2459016393442623,Rv1729c
0.2631578947368421,Rv1841c
0.32432432432432434,Rv1868
0.2903225806451613,Rv1895
0.2987012987012987,mce3C
0.19696969696969696,Rv1977
0.3,Rv1996
0.3194444444444444,Rv2059
0.3055555555555556,Rv2081c
0.25,Rv2082
0.3424657534246575,vapB37-Rv2105
0.28125,Rv2106-PE22
0.275,Rv2113
0.4057971014492754,Rv2227
0.23728813559322035,Rv2248-glpD1
0.32894736842105265,cyp121
0.375,stp
0.26506024096385544,mbtI-Rv2387
0.2463768115942029,Rv2390c-sirA
0.2676056338028169,Rv2478c
0.2804878048780488,bkdB
0.2318840579710145,scoA
0.3684210526315789,Rv2562
0.24285714285714285,Rv2625c
0.4090909090909091,Rv2630-Rv2631
0.3333333333333333,Rv2660c
0.21176470588235294,Rv2706c
0.3220338983050847,Rv2797c
0.34782608695652173,Rv2809
0.23076923076923078,Rv2823c
0.2682926829268293,ugpA
0.26744186046511625,ppsA
0.3026315789473684,Rv3175
0.25,Rv3337
0.29850746268656714,PPE55-Rv3348
0.2833333333333333,dnaE2
0.24561403508771928,lytB1
0.2676056338028169,Rv3395c-Rv3395A
0.2558139534883721,alr-Rv3424c
0.2786885245901639,Rv3468c
0.4406779661016949,cyp125
0.31343283582089554,mutY
0.2878787878787879,dppD
0.30864197530864196,serV-Rv3723
0.2465753424657534,cut5b
0.3013698630136986,ctpJ-nmtR
0.36231884057971014,Rv3769
0.3088235294117647,Rv3787c
0.36904761904761907,Rv3836
0.2916666666666667,MTS2975-Rv3844
0.2711864406779661,espE
0.35185185185185186,espK
0.18032786885245902,Rv3900c
0.2465753424657534,gid
0.2463768115942029,dnaA-dnaN
0.34177215189873417,recF
0.3114754098360656,Rv0007
0.27419354838709675,alaT-Rv0008c
0.2602739726027397,pstP-fhaB
0.234375,Rv0031-bioF2
0.2948717948717949,bioF2
