bayes,locus
0.3488372093023256,Rv0026
0.19402985074626866,Rv0029
0.19736842105263158,Rv0064-vapB1
0.24324324324324326,Rv0067c-Rv0068
0.25,hddA
0.2876712328767123,Rv0147
0.19718309859154928,Rv0149
0.3333333333333333,Rv0161
0.2028985507246377,mmpL11-Rv0203
0.2916666666666667,fadE3
0.25806451612903225,Rv0249c-Rv0250c
0.3384615384615385,pks6
0.22727272727272727,glnH
0.27941176470588236,senX3-regX3
0.175,Rv0499
0.29850746268656714,gabP
0.3108108108108108,nrdZ
0.2716049382716049,Rv0584
0.22972972972972974,mce2D
0.23809523809523808,galTb
0.3132530120481928,Rv0634A
0.1875,Rv0689c-Rv0690c
0.2033898305084746,Rv0698
0.3058823529411765,atsA
0.296875,Rv0750-mmsB
0.23809523809523808,mshD-phoT
0.32051282051282054,Rv0830
0.3333333333333333,far-Rv0856
0.2786885245901639,Rv0890c
0.2714285714285714,Rv0922-Rv0923c
0.37142857142857144,Rv0927c
0.3333333333333333,pstS2
0.30158730158730157,Rv0943c
0.26153846153846155,Rv1012
0.2962962962962963,Rv1139c-Rv1140
0.2459016393442623,Rv1179c-pks3
0.35365853658536583,ncrMT1234-esxK
0.34782608695652173,Rv1322
0.25,Rv1435c
0.36507936507936506,Rv1488
0.2112676056338028,Rv1498c
0.3291139240506329,Rv1503c
0.26865671641791045,Rv1506c-Rv1507c
0.20270270270270271,fadD11
0.25,cya
0.32978723404255317,pks8
0.25,Rv1672c
0.24285714285714285,Rv1729c
0.29333333333333333,Rv1841c
0.26865671641791045,Rv1868
0.18681318681318682,Rv1895
0.30303030303030304,mce3C
0.3611111111111111,Rv1977
0.3835616438356164,Rv1996
0.25,Rv2059
0.2714285714285714,Rv2081c
0.3263157894736842,Rv2082
0.2727272727272727,vapB37-Rv2105
0.4482758620689655,Rv2106-PE22
0.2261904761904762,Rv2113
0.22727272727272727,Rv2227
0.3220338983050847,Rv2248-glpD1
0.30434782608695654,cyp121
0.36666666666666664,stp
0.2753623188405797,mbtI-Rv2387
0.3333333333333333,Rv2390c-sirA
0.23255813953488372,Rv2478c
0.2804878048780488,bkdB
0.2727272727272727,scoA
0.225,Rv2562
0.2597402597402597,Rv2625c
0.36486486486486486,Rv2630-Rv2631
0.2702702702702703,Rv2660c
0.23943661971830985,Rv2706c
0.21518987341772153,Rv2797c
0.2702702702702703,Rv2809
0.3064516129032258,Rv2823c
0.42528735632183906,ugpA
0.3181818181818182,ppsA
0.2535211267605634,Rv3175
0.32894736842105265,Rv3337
0.21739130434782608,PPE55-Rv3348
0.2807017543859649,dnaE2
0.2463768115942029,lytB1
0.2682926829268293,Rv3395c-Rv3395A
0.208955223880597,alr-Rv3424c
0.30952380952380953,Rv3468c
0.23684210526315788,cyp125
0.37662337662337664,mutY
0.2054794520547945,dppD
