bayes,locus
0.25263157894736843,Rv0024
0.2,Rv0045c
0.2375,Rv0063
0.37209302325581395,Rv0090
0.27692307692307694,ephF
0.29850746268656714,Rv0176
0.3050847457627119,PE_PGRS3-PE_PGRS4
0.32926829268292684,pks6
0.2631578947368421,Rv0420c-Rv0421c
0.1875,senX3-regX3
0.3116883116883117,Rv0712-Rv0713
0.3561643835616438,Rv0759c-Rv0760c
0.18309859154929578,aldA
0.2702702702702703,emrB
0.3230769230769231,Rv0794c-Rv0795
0.273972602739726,Rv0823c
0.375,Rv0888
0.27631578947368424,Rv0927c
0.27586206896551724,Rv1042c-Rv1043c
0.28735632183908044,Rv1045
0.1864406779661017,Rv1179c-pks3
0.3188405797101449,Rv1225c
0.3064516129032258,Rv1258c
0.2465753424657534,mcr11
0.2911392405063291,Rv1269c
0.2916666666666667,opcA
0.2571428571428571,Rv1506c-Rv1507c
0.2714285714285714,plsB1
0.16666666666666666,Rv1730c
0.375,Rv1775
0.25,Rv1907c
0.3037974683544304,ctpF
0.2804878048780488,dosT
0.23076923076923078,Rv2081c
0.2222222222222222,PE21-Rv2100
0.21621621621621623,Rv2148c
0.26865671641791045,Rv2264c
0.3076923076923077,mmpL9
0.24285714285714285,plcA-PPE38
0.2926829268292683,Rv2405-Rv2406c
0.2716049382716049,Rv2437
0.23076923076923078,vapB17
0.3125,vapB18
0.27631578947368424,Rv2709
0.2602739726027397,Rv2823c
0.3611111111111111,cobB
0.35,Rv2862c-vapB23
0.28888888888888886,lppW-trmD
0.2972972972972973,Rv2923c
0.2714285714285714,ppsA
0.24074074074074073,Rv2949c
0.3484848484848485,Rv3074
0.2054794520547945,Rv3399
0.3333333333333333,Rv3483c
0.30120481927710846,Rv3528c-Rv3529c
0.2804878048780488,ddn-Rv3548c
0.26506024096385544,ponA2-Rv3683
0.25757575757575757,glpK
0.2054794520547945,Rv3766
0.3013698630136986,lipE-Rv3776
0.2878787878787879,Rv3785
0.2638888888888889,Rv3802c-fbpD
0.3088235294117647,Rv3829c
0.24675324675324675,Rv3830c
0.2786885245901639,Rv3847
0.29577464788732394,eccC2
0.2857142857142857,dnaA-dnaN
0.30985915492957744,alaT-Rv0008c
0.3194444444444444,Rv0010c-Rv0011c
0.29333333333333333,Rv0012
0.32926829268292684,pknB
0.352112676056338,pknA
0.3375,fhaA-leuT
0.26582278481012656,whiB5-Rv0023
0.3380281690140845,Rv0029
0.2696629213483146,bioF2
0.3283582089552239,fadD34
0.3333333333333333,fadD34-Rv0036c
0.3287671232876712,leuS
0.27419354838709675,Rv0042c
0.30120481927710846,dnaB-Rv0059
0.28378378378378377,Rv0061c
0.3939393939393939,Rv0067c-Rv0068
0.15151515151515152,glyA2-Rv0071
0.3561643835616438,Rv0071
0.29411764705882354,Rv0078A
0.23809523809523808,hycE-Rv0088
0.2,Rv0088-Rv0089
0.3048780487804878,Rv0090-mtn
0.2839506172839506,Rv0104
0.27941176470588236,Rv0111
0.22388059701492538,hddA
0.29411764705882354,hddA-ldtA
0.34831460674157305,oxyS
0.20588235294117646,fusA2
0.3142857142857143,cyp138
0.3055555555555556,adhE1
0.2638888888888889,mce1A
0.2537313432835821,mce1D
0.28125,sigG
0.28205128205128205,Rv0185
0.2571428571428571,Rv0194
0.3188405797101449,Rv0210-pckA
0.28205128205128205,Rv0221
0.25757575757575757,Rv0223c
0.323943661971831,Rv0226c
0.29411764705882354,Rv0245
0.22857142857142856,nirB
0.2753623188405797,vapB25
0.3561643835616438,eccD3
0.2676056338028169,Rv0302
