bayes,locus
0.2982456140350877,Rv0024
0.3103448275862069,Rv0045c
0.28378378378378377,Rv0063
0.2753623188405797,Rv0090
0.26373626373626374,ephF
0.21428571428571427,Rv0176
0.3026315789473684,PE_PGRS3-PE_PGRS4
0.19480519480519481,pks6
0.2894736842105263,Rv0420c-Rv0421c
0.14705882352941177,Rv0466-icl1
0.14705882352941177,senX3-regX3
0.21333333333333335,Rv0712-Rv0713
0.2535211267605634,Rv0759c-Rv0760c
0.24615384615384617,Rv0794c-Rv0795
0.24358974358974358,Rv0823c
0.16417910447761194,Rv0888
0.3108108108108108,Rv0927c
0.14754098360655737,Rv1042c-Rv1043c
0.19230769230769232,Rv1045
0.2222222222222222,Rv1179c-pks3
0.25316455696202533,Rv1225c
0.21333333333333335,Rv1258c
0.26582278481012656,mcr11
0.2597402597402597,Rv1269c
0.27848101265822783,opcA
0.3170731707317073,Rv1506c-Rv1507c
0.3424657534246575,plsB1
0.23529411764705882,Rv1730c
0.3253012048192771,Rv1775
0.27380952380952384,Rv1907c
0.18309859154929578,Rv1990A-mazF6
0.25,ctpF
0.2222222222222222,dosT
0.27906976744186046,Rv2148c
0.25925925925925924,Rv2264c
0.25,mmpL9
0.3,plcA-PPE38
0.25,Rv2405-Rv2406c
0.23170731707317074,Rv2437
0.21052631578947367,vapB17
0.234375,vapB18
0.27848101265822783,Rv2709
0.20634920634920634,clgR
0.3026315789473684,Rv2823c
0.22388059701492538,cobB
0.2727272727272727,Rv2862c-vapB23
0.27631578947368424,lppW-trmD
0.23529411764705882,Rv2923c
0.24050632911392406,Rv3428c-PPE59
0.2,gadB
0.2236842105263158,Rv3483c
0.20634920634920634,ddn-Rv3548c
0.25925925925925924,ponA2-Rv3683
0.25,Rv3727
0.24285714285714285,Rv3766
0.2,lipE-Rv3776
0.2125,Rv3802c-fbpD
0.2375,Rv3829c
0.28169014084507044,Rv3830c
0.2463768115942029,Rv3847
0.328125,espK
0.234375,eccC2
0.27380952380952384,dnaA-dnaN
0.23376623376623376,alaT-Rv0008c
0.23684210526315788,Rv0012
0.24358974358974358,pknB
0.273972602739726,pknA
0.2647058823529412,fhaA-leuT
0.2987012987012987,whiB5-Rv0023
0.20588235294117646,Rv0027
0.24675324675324675,bioF2
0.2318840579710145,fadD34
0.3108108108108108,fadD34-Rv0036c
0.26153846153846155,leuS
0.2087912087912088,dnaB-Rv0059
0.21839080459770116,Rv0061c
0.22988505747126436,Rv0067c-Rv0068
0.20512820512820512,glyA2-Rv0071
0.30985915492957744,Rv0078A
0.2535211267605634,hycE-Rv0088
0.28125,Rv0088-Rv0089
0.3375,Rv0104
0.27941176470588236,hddA
0.3037974683544304,hddA-ldtA
0.23376623376623376,oxyS
0.2638888888888889,fusA2
0.20454545454545456,cyp138
0.2727272727272727,fadD5
0.2716049382716049,mce1D
0.1527777777777778,sigG
0.2602739726027397,Rv0185
0.2153846153846154,mymT-Rv0187
0.21428571428571427,Rv0194
0.15384615384615385,Rv0210-pckA
0.2,Rv0221
0.2289156626506024,Rv0223c
0.25,Rv0226c
0.2638888888888889,aftD
0.2891566265060241,fadE5
0.3116883116883117,Rv0245
0.25675675675675674,nirB
0.25,vapB25
0.26582278481012656,eccD3
0.1827956989247312,Rv0302
0.3333333333333333,Rv0311
0.24050632911392406,Rv0314c
0.2564102564102564,Rv0315
0.3142857142857143,dcd-udgA
0.17142857142857143,Rv0330c-Rv0331
0.22666666666666666,Rv0374c
0.25,Rv0376c
0.1506849315068493,Rv0380c
0.30864197530864196,Rv0398c
0.34328358208955223,fadD30
0.26373626373626374,Rv0439c-groEL2
0.21212121212121213,rskA
0.2916666666666667,sigK-Rv0446c
0.27380952380952384,mmpS4-Rv0452
0.3283582089552239,Rv0452
0.28888888888888886,Rv0457c
0.24074074074074073,pcaA-Rv0470A
0.16883116883116883,mshA
0.16666666666666666,Rv0492c
0.23809523809523808,Rv0518-Rv0519c
0.28125,ccsA
0.3387096774193548,Rv0530
0.22784810126582278,galE3
0.22388059701492538,Rv0537c
0.15384615384615385,vapB3-fadD8
0.2894736842105263,Rv0565c
0.1917808219178082,Rv0575c
0.2328767123287671,Rv0585c-mce2R
0.19444444444444445,yrbE2B
0.2535211267605634,mce2B
0.25757575757575757,mce2F
0.3,Rv0597c-vapC27
0.21839080459770116,tcrA-Rv0603
0.25757575757575757,Rv0613c
0.20270270270270271,recD
0.22784810126582278,mmaA2
0.17142857142857143,vapC6
0.25,atsD
0.23809523809523808,echA4
0.2153846153846154,mmpL5
0.2077922077922078,Rv0679c
0.323943661971831,rpsL
0.2465753424657534,Rv0691c
0.19718309859154928,Rv0697
0.3188405797101449,Rv0699
0.2727272727272727,Rv0726c
0.21794871794871795,Rv0744c-Rv0745
0.2727272727272727,Rv0745
0.2054794520547945,Rv0749A-Rv0750
0.2535211267605634,cyp51
0.25,Rv0767c
0.25675675675675674,aldA
0.18309859154929578,ggtA
0.3064516129032258,Rv0789c
0.30434782608695654,purF
0.3333333333333333,sseC2
0.32222222222222224,Rv0825c
0.3194444444444444,lpqR
0.32954545454545453,narL
0.2876712328767123,pdc-Rv0854
0.2962962962962963,far
0.2631578947368421,dapC
0.35802469135802467,rpfA
0.2,Rv0874c
0.18333333333333332,Rv0877
0.2028985507246377,Rv0890c
0.19480519480519481,Rv0893c
0.21428571428571427,Rv0893c-Rv0894
0.3170731707317073,Rv0907
0.11940298507462686,PE7-betP
0.25925925925925924,Rv0927c-pstS3
0.25,Rv0939
0.1875,Rv0959
0.2125,Rv0964c-Rv0965c
0.25316455696202533,accD2
0.21739130434782608,PE_PGRS18-mprA
0.23529411764705882,mprB-pepD
0.2833333333333333,Rv0987
0.2318840579710145,Rv0988
0.3058823529411765,grcC2
0.26153846153846155,Rv0991c-Rv0992c
0.25,rimJ
0.20253164556962025,eno
0.2631578947368421,kdpE
0.2028985507246377,Rv1046c
0.21333333333333335,Rv1048c
0.1780821917808219,mpr5-Rv1052
0.23684210526315788,Rv1072-Rv1073
0.24242424242424243,lipU
0.24285714285714285,celA2b
0.225,MTS0858-glyA1
0.20833333333333334,Rv1105
0.15853658536585366,Rv1117
0.13043478260869565,Rv1136-Rv1137c
0.2698412698412698,pimE
0.20833333333333334,mutT2
0.22972972972972974,mutT2-narG
0.273972602739726,narJ
0.3287671232876712,lpqW
0.23333333333333334,mmpL10
0.29333333333333333,fadD21
0.2318840579710145,fadD36
0.1917808219178082,Rv1194c
0.18309859154929578,fadD6
0.2,Rv1217c
0.2682926829268293,Rv1227c-lpqX
0.21428571428571427,Rv1230c-Rv1231c
0.32894736842105265,embR-Rv1268c
0.32558139534883723,Rv1272c
0.18571428571428572,Rv1289
0.20481927710843373,Rv1289-Rv1290c
0.2222222222222222,dinG
0.2916666666666667,Rv1357c-Rv1358
0.33783783783783783,Rv1364c
0.208955223880597,lprF
0.2891566265060241,carA
0.2318840579710145,nlhH
0.2345679012345679,lipI
0.23076923076923078,lprH-Rv1419
0.2608695652173913,uvrC
0.29850746268656714,Rv1429
0.25609756097560976,Rv1432-Rv1433
0.25757575757575757,Rv1435c
0.3108108108108108,Rv1439c
0.2727272727272727,bisC
0.2878787878787879,Rv1458c
0.25,Rv1461
0.2222222222222222,Rv1463
0.24,fadE15
0.29411764705882354,Rv1478-moxR1
0.2571428571428571,Rv1489
0.26153846153846155,lipL
0.2535211267605634,Rv1501-Rv1502
0.22666666666666666,Rv1505c
0.2727272727272727,Rv1507A-Rv1508c
0.25333333333333335,Rv1509-Rv1510
0.2028985507246377,Rv1515c
0.2875,Rv1520
0.25925925925925924,pks5
0.2054794520547945,Rv1532c
0.24050632911392406,ansA
0.26506024096385544,Rv1566c-Rv1567c
0.2028985507246377,cydC
0.2537313432835821,polA
0.2465753424657534,lysX
0.18309859154929578,pks7
0.27058823529411763,pks8
0.296875,dsbF-Rv1678
0.22388059701492538,moeX
0.13559322033898305,moeX-Rv1682
0.25,cycA-PPE22
0.2602739726027397,narX
0.1935483870967742,Rv1739c
0.2638888888888889,Rv1769
0.18421052631578946,cyp143
0.23076923076923078,secA2
0.21875,Rv1823
0.24,gcvH
0.24050632911392406,Rv1835c
0.1411764705882353,glcB
0.22058823529411764,guaB1-gnd1
0.31746031746031744,Rv1847
0.25925925925925924,lldD2
0.2571428571428571,Rv1879-cyp140
0.26153846153846155,Rv1888c-Rv1888A
0.30985915492957744,Rv1894c-Rv1895
0.2153846153846154,Rv1904
0.2804878048780488,Rv1920
0.265625,lppF
0.20689655172413793,lppF-Rv1922
0.2463768115942029,Rv1924c-fadD31
0.12987012987012986,fadD31
0.32941176470588235,Rv1927
0.22988505747126436,fadE17
0.2222222222222222,Rv1936
0.26666666666666666,ephB
0.22388059701492538,mce3A
0.2535211267605634,Rv1972
0.23376623376623376,Rv1978
0.2894736842105263,nrdF1-vapC36
0.2702702702702703,Rv1986
0.25,Rv1987-erm(37)
0.2727272727272727,Rv1999c
0.18055555555555555,Rv2000
0.2972972972972973,Rv2023A
0.22388059701492538,Rv2039c
0.20588235294117646,Rv2047c
0.24615384615384617,ASpks-Rv2049c
0.19230769230769232,rpmG1
0.27848101265822783,Rv2059
0.25316455696202533,cobN
0.2597402597402597,Rv2079
0.3283582089552239,Rv2082
0.21176470588235294,Rv2087-pknJ
0.22535211267605634,pknJ
0.208955223880597,pepE
0.29333333333333333,pafB
0.23636363636363636,vapC37
0.27941176470588236,mpa-lppK
0.23076923076923078,Rv2120c-hisG
0.24285714285714285,Rv2128-Rv2129c
0.2535211267605634,pyrD
0.2537313432835821,PE_PGRS38-pbpB
0.23529411764705882,lppM
0.18181818181818182,Rv2180c
0.25675675675675674,TB16.3-Rv2186c
0.20512820512820512,qcrC
0.2875,ephD-dlaT
0.24675324675324675,Rv2237-Rv2237A
0.32926829268292684,accD6
0.16923076923076924,Rv2248
0.19148936170212766,mazF8
0.2535211267605634,cyp121
0.2236842105263158,Rv2280
0.3157894736842105,lppO
0.3287671232876712,Rv2308
