bayes,locus
0.23333333333333334,Rv0024
0.22058823529411764,Rv0045c
0.2894736842105263,Rv0063
0.27848101265822783,Rv0090
0.208955223880597,ephF
0.24358974358974358,Rv0176
0.27692307692307694,PE_PGRS3-PE_PGRS4
0.29850746268656714,pks6
0.2857142857142857,Rv0420c-Rv0421c
0.21666666666666667,senX3-regX3
0.25,mce2B
0.28169014084507044,Rv0648
0.22950819672131148,Rv0759c-Rv0760c
0.18421052631578946,Rv0794c-Rv0795
0.32,Rv0823c
0.25609756097560976,Rv0888
0.24285714285714285,Rv0927c
0.2,Rv1042c-Rv1043c
0.25806451612903225,Rv1045
0.23684210526315788,Rv1179c-pks3
0.2535211267605634,Rv1225c
0.2608695652173913,Rv1258c
0.313953488372093,mcr11
0.2361111111111111,Rv1269c
0.19402985074626866,Rv1444c
0.23076923076923078,opcA
0.25675675675675674,Rv1506c-Rv1507c
0.3150684931506849,plsB1
0.21333333333333335,Rv1730c
0.23809523809523808,Rv1775
0.20967741935483872,PPE31-PPE32
0.21505376344086022,Rv1907c
0.25333333333333335,ctpF
0.2857142857142857,dosT
0.2465753424657534,Rv2081c
0.21666666666666667,Rv2133c
0.24691358024691357,Rv2148c
0.2465753424657534,Rv2264c
0.21621621621621623,Rv2303c
0.3088235294117647,mmpL9
0.2564102564102564,plcA-PPE38
0.23684210526315788,Rv2405-Rv2406c
0.35526315789473684,Rv2437
0.21875,vapB17
0.2345679012345679,vapB18
0.21739130434782608,Rv2624c
0.28169014084507044,Rv2709
0.26666666666666666,Rv2823c
0.2602739726027397,cobB
0.2602739726027397,Rv2862c-vapB23
0.2537313432835821,lppW-trmD
0.37681159420289856,Rv2923c
0.19230769230769232,ppsA
0.352112676056338,Rv3428c-PPE59
0.22972972972972974,Rv3483c
0.23404255319148937,ddn-Rv3548c
0.21212121212121213,ponA2-Rv3683
0.2962962962962963,Rv3766
0.171875,Rv3773c
0.2631578947368421,lipE-Rv3776
0.32098765432098764,Rv3802c-fbpD
0.2222222222222222,Rv3829c
0.16129032258064516,Rv3830c
0.26865671641791045,Rv3847
0.28125,eccC2
0.2465753424657534,dnaA
0.2459016393442623,dnaA-dnaN
0.2835820895522388,alaT-Rv0008c
0.2361111111111111,Rv0012
0.2638888888888889,pknB
0.3448275862068966,pknA
0.24719101123595505,fhaA-leuT
0.22972972972972974,whiB5-Rv0023
0.3333333333333333,bioF2
0.18421052631578946,fadD34
0.20238095238095238,fadD34-Rv0036c
0.31666666666666665,leuS
0.2236842105263158,dnaB
0.2289156626506024,dnaB-Rv0059
0.28205128205128205,Rv0061c
0.22077922077922077,Rv0064
0.25757575757575757,Rv0067c-Rv0068
0.208955223880597,glyA2-Rv0071
0.2962962962962963,Rv0078A
0.21428571428571427,hycE-Rv0088
0.3508771929824561,Rv0088-Rv0089
0.3382352941176471,ctpB
0.3225806451612903,Rv0104
0.13157894736842105,hddA
0.14864864864864866,hddA-ldtA
0.18055555555555555,oxyS
0.19696969696969696,fusA2
0.2328767123287671,fadE1
0.21333333333333335,fadE1-fgd2
0.21428571428571427,cyp138
0.2535211267605634,mce1D
0.23728813559322035,sigG
0.24324324324324326,Rv0185
0.2191780821917808,Rv0194
0.25,Rv0210-pckA
0.2361111111111111,Rv0221
0.2289156626506024,Rv0223c
0.20270270270270271,Rv0226c
0.28378378378378377,fadE5
0.24324324324324326,Rv0245
0.19117647058823528,nirB
0.273972602739726,vapB25
0.28,eccD3
0.1791044776119403,Rv0302
0.27631578947368424,Rv0311
0.234375,Rv0315
0.3013698630136986,Rv0330c-Rv0331
0.2564102564102564,Rv0376c
0.20512820512820512,Rv0380c
0.24324324324324326,clpB
0.2777777777777778,Rv0398c
0.28,fadD30
0.22077922077922077,Rv0439c-groEL2
0.19444444444444445,rskA
0.16326530612244897,sigK-Rv0446c
0.2459016393442623,mmpS4-Rv0452
0.17567567567567569,Rv0452
0.1728395061728395,Rv0457c
0.2727272727272727,pcaA-Rv0470A
0.2676056338028169,mshA
0.28,Rv0492c
0.21666666666666667,mmpL2
0.15294117647058825,Rv0518-Rv0519c
0.2222222222222222,ccsA
0.1643835616438356,Rv0530
0.208955223880597,galE3
0.23880597014925373,Rv0537c
0.16901408450704225,vapB3-fadD8
0.21212121212121213,Rv0565c
0.29411764705882354,Rv0575c
0.208955223880597,Rv0585c
0.2638888888888889,Rv0585c-mce2R
0.23809523809523808,yrbE2B
0.21052631578947367,Rv0590A
0.26865671641791045,mce2F
0.21875,Rv0597c-vapC27
0.17567567567567569,tcrA-Rv0603
0.17857142857142858,Rv0613c
0.17391304347826086,recD
0.35384615384615387,mmaA2
0.171875,atsD
0.17391304347826086,echA4
0.22535211267605634,mmpL5
0.19480519480519481,Rv0679c
0.17391304347826086,rpsL
0.2702702702702703,Rv0691c
0.21621621621621623,lldD1-Rv0695
0.2631578947368421,Rv0697
0.25,Rv0699
0.13414634146341464,Rv0713
0.26373626373626374,Rv0737-Rv0738
0.2,Rv0745
0.288135593220339,Rv0749A-Rv0750
0.2459016393442623,cyp123
0.175,aldA
0.3146067415730337,ggtA
0.1875,Rv0775
0.2127659574468085,purF
0.23636363636363636,sseC2
0.2839506172839506,Rv0825c
0.18666666666666668,lpqR
0.2727272727272727,narL
0.3275862068965517,pdc-Rv0854
0.23728813559322035,far
0.2361111111111111,dapC
0.21333333333333335,moaD2
0.2638888888888889,Rv0874c
0.2236842105263158,Rv0890c
0.2564102564102564,Rv0893c
0.2631578947368421,Rv0893c-Rv0894
0.27058823529411763,Rv0907
0.16883116883116883,PE7-betP
0.2235294117647059,Rv0927c-pstS3
0.2631578947368421,Rv0939
0.2463768115942029,Rv0959
0.23529411764705882,Rv0964c-Rv0965c
0.24358974358974358,PE_PGRS18-mprA
0.27058823529411763,mprB-pepD
0.13157894736842105,Rv0987
0.2698412698412698,Rv0988
0.23076923076923078,Rv0991c-Rv0992c
0.22857142857142856,rimJ
0.25757575757575757,tatD-rpfB
0.2236842105263158,eno
0.15942028985507245,kdpE
0.21621621621621623,Rv1046c
0.3170731707317073,Rv1048c
0.2236842105263158,mpr5-Rv1052
0.24285714285714285,Rv1072-Rv1073
0.25,lipU
0.3611111111111111,celA2b
0.2823529411764706,MTS0858-glyA1
0.2625,Rv1129c
0.27450980392156865,Rv1136-Rv1137c
0.2542372881355932,Rv1152
0.3181818181818182,pimE
0.2,mutT2
0.4032258064516129,mutT2-narG
0.23880597014925373,narJ
0.3,mmpL10
0.2542372881355932,fadD36
0.21428571428571427,fadD6
0.17333333333333334,Rv1217c
0.22950819672131148,Rv1227c-lpqX
0.2631578947368421,lpqX
0.18421052631578946,Rv1230c-Rv1231c
0.17105263157894737,embR-Rv1268c
0.1744186046511628,Rv1289-Rv1290c
0.29508196721311475,thrC
0.3246753246753247,dinG
0.2345679012345679,Rv1357c-Rv1358
0.2878787878787879,lprF
0.2318840579710145,carA
0.2631578947368421,dfp
0.27631578947368424,lipI
0.23880597014925373,lprH-Rv1419
0.32098765432098764,uvrC
0.2692307692307692,Rv1432-Rv1433
0.21333333333333335,Rv1435c
0.2972972972972973,Rv1439c
0.2676056338028169,bisC
0.24242424242424243,Rv1458c
0.3125,Rv1461
0.20224719101123595,Rv1463
0.22535211267605634,Rv1478-moxR1
0.2839506172839506,Rv1489
0.2903225806451613,lipL
0.3191489361702128,Rv1505c
0.16129032258064516,Rv1507A-Rv1508c
0.27419354838709675,Rv1509-Rv1510
0.22972972972972974,Rv1515c
0.3287671232876712,Rv1520
0.23809523809523808,pks5
0.2375,Rv1532c
0.2028985507246377,ileS
0.2361111111111111,ansA
0.24390243902439024,Rv1566c-Rv1567c
0.3068181818181818,polA
0.35135135135135137,lysX
0.28378378378378377,pks7
0.30120481927710846,pks8
0.18461538461538463,cyp139
0.19480519480519481,dsbF-Rv1678
0.33783783783783783,moeX
0.19047619047619047,moeX-Rv1682
0.2222222222222222,cycA-PPE22
0.15942028985507245,Rv1739c
0.26744186046511625,Rv1769
0.24390243902439024,Rv1771
0.23684210526315788,cyp143
0.20930232558139536,secA2
0.2876712328767123,Rv1823
0.23376623376623376,gcvH
0.17647058823529413,Rv1835c
0.3076923076923077,glcB
0.22058823529411764,guaB1-gnd1
0.23170731707317074,Rv1847
0.08695652173913043,lldD2
0.225,Rv1879-cyp140
0.19444444444444445,Rv1888c-Rv1888A
0.2463768115942029,Rv1894c-Rv1895
0.25333333333333335,Rv1904
0.2,katG
0.3246753246753247,lppC
0.234375,Rv1920
0.21686746987951808,lppF-Rv1922
0.1111111111111111,Rv1924c-fadD31
0.19753086419753085,fadD31
0.27941176470588236,Rv1927
0.2702702702702703,fadE17
0.25,Rv1936
0.23376623376623376,ephB
0.25396825396825395,Rv1972
0.2631578947368421,Rv1975-Rv1976c
0.3150684931506849,Rv1978
0.2,nrdF1-vapC36
0.2191780821917808,Rv1986
